# theta, gamma_t
2.805046135754908576e+00 -1.358943762880682978e-05
3.531343861556885511e+00 -1.469182833529161107e-05
4.445698525097306231e+00 -8.408486601708313555e-06
5.596802846420849242e+00 -4.262637366296811230e-06
7.045957328161134292e+00 -7.345890655165683804e-06
8.870334730839386950e+00 -4.290724610089897695e-06
1.116708980377407912e+01 -4.984944610569476081e-07
1.405853312975872704e+01 -2.815552525303925834e-06
1.769864460960344488e+01 -4.499096877566817766e-06
2.228127345334363341e+01 -3.920299839750776464e-06
2.805046135754907866e+01 -1.776663911161788509e-06
3.531343861556884889e+01 -2.627413028971773232e-06
4.445698525097307652e+01 -2.365023865018925551e-06
5.596802846420851552e+01 1.544604132652695168e-06
7.045957328161131272e+01 4.914760074136834521e-07
8.870334730839388726e+01 -2.525113663546149782e-06
1.116708980377407130e+02 -9.668719183636803697e-07
1.405853312975872882e+02 -2.447127108089605406e-06
1.769864460960343422e+02 -7.642946161364164208e-06
2.228127345334363838e+02 -9.117786660632016673e-06
2.805046135754906231e+02 -7.434387768563317585e-06
3.531343861556885599e+02 -6.158578712281878656e-06
4.445698525097302536e+02 -6.115656683638303961e-06
5.596802846420847573e+02 -1.056769886080336115e-07
7.045957328161139230e+02 -4.162382501070989090e-06
8.870334730839383610e+02 -1.243293699497088287e-05
