# theta, gamma_t
2.805046135754908576e+00 2.259022141858861316e-03
3.531343861556885511e+00 1.852300511134229426e-03
4.445698525097306231e+00 1.422180136397735656e-03
5.596802846420849242e+00 1.088667036381537950e-03
7.045957328161134292e+00 9.005966873918075724e-04
8.870334730839386950e+00 6.996252788314005116e-04
1.116708980377407912e+01 5.691389486969404077e-04
1.405853312975872704e+01 4.822859085864827379e-04
1.769864460960344488e+01 4.195142677107445320e-04
2.228127345334363341e+01 3.534967254295948852e-04
2.805046135754907866e+01 2.963701594792063267e-04
3.531343861556884889e+01 2.484929101124371334e-04
4.445698525097307652e+01 2.224694762417362467e-04
5.596802846420851552e+01 1.728600442873083805e-04
7.045957328161131272e+01 1.540346396481870068e-04
8.870334730839388726e+01 1.246924794895049363e-04
1.116708980377407130e+02 9.945645445749034825e-05
1.405853312975872882e+02 7.782122131559893012e-05
1.769864460960343422e+02 6.914833462007399572e-05
2.228127345334363838e+02 5.412673755691011483e-05
2.805046135754906231e+02 3.902202526658257492e-05
3.531343861556885599e+02 2.895483922948565995e-05
4.445698525097302536e+02 1.657781656616159194e-05
5.596802846420847573e+02 1.105978035204972788e-05
7.045957328161139230e+02 4.907955031705616023e-06
8.870334730839383610e+02 -6.461331516554413401e-06
