# theta, gamma_t
2.805046135754908576e+00 6.452102506385518077e-05
3.531343861556885511e+00 1.736198622054435355e-04
4.445698525097306231e+00 5.600169927148700914e-05
5.596802846420849242e+00 6.421518717221751148e-05
7.045957328161134292e+00 6.841101359039609444e-05
8.870334730839386950e+00 3.201841926827414894e-05
1.116708980377407912e+01 2.846365686612704470e-05
1.405853312975872704e+01 3.551434516881639338e-05
1.769864460960344488e+01 2.359452868167215555e-05
2.228127345334363341e+01 2.405200173433759430e-05
2.805046135754907866e+01 1.298083950544315316e-05
3.531343861556884889e+01 3.006273591831710057e-05
4.445698525097307652e+01 1.257003191283331066e-05
5.596802846420851552e+01 9.074377606502620215e-06
7.045957328161131272e+01 1.590622710583235622e-05
8.870334730839388726e+01 1.167472841340263102e-05
1.116708980377407130e+02 6.671096438751000967e-06
1.405853312975872882e+02 4.495059492613717274e-06
1.769864460960343422e+02 2.194490189333105662e-07
2.228127345334363838e+02 1.198940512061836018e-06
2.805046135754906231e+02 2.873664496350144437e-06
3.531343861556885599e+02 1.263128031744897251e-06
4.445698525097302536e+02 3.664600327705781892e-07
5.596802846420847573e+02 -1.849913627667712103e-06
7.045957328161139230e+02 1.481156695836562811e-06
8.870334730839383610e+02 1.568370107118360756e-06
