# theta, gamma_t
2.805046135754908576e+00 4.549424550110599806e-04
3.531343861556885511e+00 3.993400950038752993e-04
4.445698525097306231e+00 2.820514050890759040e-04
5.596802846420849242e+00 2.192317614996685410e-04
7.045957328161134292e+00 1.872784915157625575e-04
8.870334730839386950e+00 2.083063186953121185e-04
1.116708980377407912e+01 1.530407372174809484e-04
1.405853312975872704e+01 1.283344378893793737e-04
1.769864460960344488e+01 1.324882717933373441e-04
2.228127345334363341e+01 1.221356045815498849e-04
2.805046135754907866e+01 9.930554152021790737e-05
3.531343861556884889e+01 9.116945119262557292e-05
4.445698525097307652e+01 7.788235550280128011e-05
5.596802846420851552e+01 6.771046245267360857e-05
7.045957328161131272e+01 5.690381373230675042e-05
8.870334730839388726e+01 4.133050113389931000e-05
1.116708980377407130e+02 3.546913426605401295e-05
1.405853312975872882e+02 2.520919652154974424e-05
1.769864460960343422e+02 1.663930712824987610e-05
2.228127345334363838e+02 9.134744879239700829e-06
2.805046135754906231e+02 3.396946311443733879e-06
3.531343861556885599e+02 5.202066486672562271e-06
4.445698525097302536e+02 6.840418933978399861e-06
5.596802846420847573e+02 4.389448789002213842e-06
7.045957328161139230e+02 2.737883119105357704e-06
8.870334730839383610e+02 1.834933036186723313e-06
