# theta, gamma_t
2.805046135754908576e+00 5.466756711805281950e-04
3.531343861556885511e+00 4.956632166371775176e-04
4.445698525097306231e+00 3.811232508506915946e-04
5.596802846420849242e+00 3.370980350818488609e-04
7.045957328161134292e+00 2.410068287348828995e-04
8.870334730839386950e+00 2.457281446722295619e-04
1.116708980377407912e+01 1.810179225071007164e-04
1.405853312975872704e+01 1.465383132503857394e-04
1.769864460960344488e+01 9.418781489774875155e-05
2.228127345334363341e+01 9.239168822952346428e-05
2.805046135754907866e+01 7.005114627473656966e-05
3.531343861556884889e+01 5.755634969887277376e-05
4.445698525097307652e+01 4.910064284796466014e-05
5.596802846420851552e+01 3.956826265597806049e-05
7.045957328161131272e+01 3.792326681918643783e-05
8.870334730839388726e+01 2.678007107686274980e-05
1.116708980377407130e+02 1.970486487132163043e-05
1.405853312975872882e+02 1.580459300761993070e-05
1.769864460960343422e+02 1.740796886131625970e-05
2.228127345334363838e+02 1.330344458832291430e-05
2.805046135754906231e+02 1.468207613764152808e-05
3.531343861556885599e+02 7.317314837469839592e-06
4.445698525097302536e+02 3.739192295513570714e-06
5.596802846420847573e+02 2.401548384627929210e-06
7.045957328161139230e+02 -4.984732867563744266e-07
8.870334730839383610e+02 -6.441002364974492279e-07
