# theta, gamma_t
2.805046135754908576e+00 2.424371670162492700e-04
3.531343861556885511e+00 1.611138393926304089e-04
4.445698525097306231e+00 8.749944646779117411e-05
5.596802846420849242e+00 9.098447233785759644e-05
7.045957328161134292e+00 5.592802882731561989e-05
8.870334730839386950e+00 7.803903423711962544e-05
1.116708980377407912e+01 5.413933948148344293e-05
1.405853312975872704e+01 5.742683199307376213e-05
1.769864460960344488e+01 3.672785364175311921e-05
2.228127345334363341e+01 4.094379285157685619e-05
2.805046135754907866e+01 3.613682663446394453e-05
3.531343861556884889e+01 2.891293765274493115e-05
4.445698525097307652e+01 1.053248377962395929e-05
5.596802846420851552e+01 8.817838610961089923e-06
7.045957328161131272e+01 1.667886136331101887e-05
8.870334730839388726e+01 1.052211581735658701e-05
1.116708980377407130e+02 1.549592949960211052e-05
1.405853312975872882e+02 9.087880201524188372e-06
1.769864460960343422e+02 1.354630096010710848e-05
2.228127345334363838e+02 9.700076549523900093e-06
2.805046135754906231e+02 8.385666946659438211e-06
3.531343861556885599e+02 7.698812701160135920e-06
4.445698525097302536e+02 3.125211421260743407e-06
5.596802846420847573e+02 -1.226201257136515468e-06
7.045957328161139230e+02 2.568443807876524128e-06
8.870334730839383610e+02 2.484256251241853203e-07
