# theta, gamma_t
2.805046135754908576e+00 8.330601492238777982e-05
3.531343861556885511e+00 1.280398713847337227e-04
4.445698525097306231e+00 6.047892331224813945e-06
5.596802846420849242e+00 4.966406129411245614e-05
7.045957328161134292e+00 1.279787117768190033e-05
8.870334730839386950e+00 1.498711754854811054e-05
1.116708980377407912e+01 1.424338563178334109e-05
1.405853312975872704e+01 2.282876407927327284e-06
1.769864460960344488e+01 2.042074356586774328e-05
2.228127345334363341e+01 1.310110460441120315e-05
2.805046135754907866e+01 9.520626484973456735e-06
3.531343861556884889e+01 8.871639945209285175e-06
4.445698525097307652e+01 1.101695662250524088e-05
5.596802846420851552e+01 3.674184203998251505e-06
7.045957328161131272e+01 8.467900484006876549e-06
8.870334730839388726e+01 9.445603775516008731e-06
1.116708980377407130e+02 2.587787867629075864e-06
1.405853312975872882e+02 1.561245417970336254e-06
1.769864460960343422e+02 3.994600096679764454e-06
2.228127345334363838e+02 2.119190193402017373e-06
2.805046135754906231e+02 3.339848629406396550e-06
3.531343861556885599e+02 6.015076715973447256e-06
4.445698525097302536e+02 2.995903897052363187e-06
5.596802846420847573e+02 -2.182025240702093860e-06
7.045957328161139230e+02 -5.400419339770286632e-07
8.870334730839383610e+02 2.557687776900691433e-08
