# theta, gamma_t
2.805046135754908576e+00 1.527949391957722210e-04
3.531343861556885511e+00 1.128031817621011899e-04
4.445698525097306231e+00 1.017943866491925975e-04
5.596802846420849242e+00 6.998661603802566256e-05
7.045957328161134292e+00 5.392944860775012106e-05
8.870334730839386950e+00 5.902311478758651386e-05
1.116708980377407912e+01 7.181776663777770880e-05
1.405853312975872704e+01 6.465318349920021570e-05
1.769864460960344488e+01 5.614504496522105935e-05
2.228127345334363341e+01 4.582145892678057077e-05
2.805046135754907866e+01 4.401270835714939729e-05
3.531343861556884889e+01 4.019999038011715559e-05
4.445698525097307652e+01 3.736854645538087623e-05
5.596802846420851552e+01 3.078016254309897564e-05
7.045957328161131272e+01 2.663734129171832531e-05
8.870334730839388726e+01 1.843064759494796438e-05
1.116708980377407130e+02 3.757066833140069033e-06
1.405853312975872882e+02 1.984163843737102276e-06
1.769864460960343422e+02 8.411273802663868729e-07
2.228127345334363838e+02 1.127276205621086238e-06
2.805046135754906231e+02 -7.683928227038493662e-07
3.531343861556885599e+02 6.901842604763584635e-06
4.445698525097302536e+02 5.484149838596882397e-06
5.596802846420847573e+02 -1.413198086547853625e-07
7.045957328161139230e+02 3.923103558438388003e-07
8.870334730839383610e+02 -2.171567324842042378e-07
