# theta, gamma_t
2.805046135754908576e+00 4.899055257540202413e-05
3.531343861556885511e+00 7.077032860467850374e-05
4.445698525097306231e+00 9.470737293948914540e-05
5.596802846420849242e+00 -3.011192948837243264e-06
7.045957328161134292e+00 8.387024293738270283e-05
8.870334730839386950e+00 4.337694078779795876e-05
1.116708980377407912e+01 3.794789040923363024e-05
1.405853312975872704e+01 2.073660170805570138e-05
1.769864460960344488e+01 1.116028534657424482e-05
2.228127345334363341e+01 1.227394770026461748e-05
2.805046135754907866e+01 1.142012921330484983e-05
3.531343861556884889e+01 1.149403693686402922e-05
4.445698525097307652e+01 1.032217039663012709e-05
5.596802846420851552e+01 3.999699624442151537e-06
7.045957328161131272e+01 1.792084110595785529e-06
8.870334730839388726e+01 5.148624113419197287e-06
1.116708980377407130e+02 -1.655648254439352388e-06
1.405853312975872882e+02 6.651953916217321677e-06
1.769864460960343422e+02 3.234079305047292264e-06
2.228127345334363838e+02 4.305811720206120895e-06
2.805046135754906231e+02 5.869690972325542467e-06
3.531343861556885599e+02 2.541743028857481913e-06
4.445698525097302536e+02 4.757684883560934442e-07
5.596802846420847573e+02 6.986081266354221058e-08
7.045957328161139230e+02 1.820729535153472503e-06
8.870334730839383610e+02 6.861294038629259541e-07
