# theta, gamma_t
2.805046135754908576e+00 7.182698644175931728e-04
3.531343861556885511e+00 4.976075094989725880e-04
4.445698525097306231e+00 4.570288322547749185e-04
5.596802846420849242e+00 3.538856953425668548e-04
7.045957328161134292e+00 2.915629420871774591e-04
8.870334730839386950e+00 1.948793245065176202e-04
1.116708980377407912e+01 1.470422790932587366e-04
1.405853312975872704e+01 1.343807187240785407e-04
1.769864460960344488e+01 1.248376750620425993e-04
2.228127345334363341e+01 9.218635986016925261e-05
2.805046135754907866e+01 9.204830193855686332e-05
3.531343861556884889e+01 7.386739936773825037e-05
4.445698525097307652e+01 6.023525973030904607e-05
5.596802846420851552e+01 4.729955180465153470e-05
7.045957328161131272e+01 3.327781619336694132e-05
8.870334730839388726e+01 2.607384972287773268e-05
1.116708980377407130e+02 2.403822963191309654e-05
1.405853312975872882e+02 2.048368354817593393e-05
1.769864460960343422e+02 1.974165813387278431e-05
2.228127345334363838e+02 1.788778597093015123e-05
2.805046135754906231e+02 1.484570465454809824e-05
3.531343861556885599e+02 1.144250819965781163e-05
4.445698525097302536e+02 5.177163974021286078e-06
5.596802846420847573e+02 3.788994052869239270e-06
7.045957328161139230e+02 1.508122504833348612e-07
8.870334730839383610e+02 -3.162362600465284791e-06
