# theta, gamma_t
2.805046135754908576e+00 1.140609623057490044e-03
3.531343861556885511e+00 7.907711591447059941e-04
4.445698525097306231e+00 6.397643174824485567e-04
5.596802846420849242e+00 5.547217340066478786e-04
7.045957328161134292e+00 4.502159018510567905e-04
8.870334730839386950e+00 4.008248237136958678e-04
1.116708980377407912e+01 3.683790205169624825e-04
1.405853312975872704e+01 3.004424050662231793e-04
1.769864460960344488e+01 2.697736590538668804e-04
2.228127345334363341e+01 2.183952383442020666e-04
2.805046135754907866e+01 2.018467346840399146e-04
3.531343861556884889e+01 1.674229923740606365e-04
4.445698525097307652e+01 1.422293563509080744e-04
5.596802846420851552e+01 1.222495417579536850e-04
7.045957328161131272e+01 9.023967226718645953e-05
8.870334730839388726e+01 6.191531224236817058e-05
1.116708980377407130e+02 4.797255947546563779e-05
1.405853312975872882e+02 3.472283458476521287e-05
1.769864460960343422e+02 3.006952420883810055e-05
2.228127345334363838e+02 2.456115791399526933e-05
2.805046135754906231e+02 1.072857105085340844e-05
3.531343861556885599e+02 1.466332331647807402e-05
4.445698525097302536e+02 6.899379983188068719e-06
5.596802846420847573e+02 -3.293326024950376730e-06
7.045957328161139230e+02 -2.563602794933181363e-07
8.870334730839383610e+02 8.538262858022856129e-07
