# theta, gamma_x
2.805046135754908576e+00 9.833041145162684735e-06
3.531343861556885511e+00 -1.788113834190594986e-06
4.445698525097306231e+00 -3.006073175293466953e-06
5.596802846420849242e+00 5.645651421147187082e-06
7.045957328161134292e+00 2.524205175393072987e-06
8.870334730839386950e+00 -1.229985477718419486e-06
1.116708980377407912e+01 -1.100969080071561568e-06
1.405853312975872704e+01 -2.471413346870789774e-06
1.769864460960344488e+01 6.145030049067168953e-07
2.228127345334363341e+01 2.182590770613634129e-06
2.805046135754907866e+01 -6.395549435920380786e-06
3.531343861556884889e+01 -3.607396884917567600e-06
4.445698525097307652e+01 7.786100095518847815e-07
5.596802846420851552e+01 -1.089258533636747621e-06
7.045957328161131272e+01 -1.099419050132600681e-07
8.870334730839388726e+01 -2.645874559438459917e-06
1.116708980377407130e+02 -5.119626244988649219e-06
1.405853312975872882e+02 -7.074570397461766017e-06
1.769864460960343422e+02 -5.868221729064531561e-06
2.228127345334363838e+02 -6.294186449400701739e-06
2.805046135754906231e+02 -4.206843647187965654e-06
3.531343861556885599e+02 -2.517218937515911456e-06
4.445698525097302536e+02 -1.491858459314367426e-06
5.596802846420847573e+02 -3.072554496860276438e-06
7.045957328161139230e+02 -6.764121054000461310e-06
8.870334730839383610e+02 -3.053731450787086342e-06
