# theta, gamma_x
2.805046135754908576e+00 2.414911403052082279e-06
3.531343861556885511e+00 -8.924069364573744616e-06
4.445698525097306231e+00 2.543254133278302227e-06
5.596802846420849242e+00 -9.221335126075870289e-06
7.045957328161134292e+00 -6.721136310435726995e-06
8.870334730839386950e+00 -3.734086497166525830e-06
1.116708980377407912e+01 2.581812559940795180e-06
1.405853312975872704e+01 -1.202426244004269081e-06
1.769864460960344488e+01 2.835203060845219939e-06
2.228127345334363341e+01 5.157037490517551710e-06
2.805046135754907866e+01 -8.606450364134001075e-07
3.531343861556884889e+01 3.811291720190260405e-06
4.445698525097307652e+01 3.696335990131919435e-06
5.596802846420851552e+01 2.786295066464116885e-06
7.045957328161131272e+01 2.789366745071081622e-06
8.870334730839388726e+01 2.326715762024684126e-06
1.116708980377407130e+02 9.179921711660283677e-09
1.405853312975872882e+02 -3.699653888101448647e-06
1.769864460960343422e+02 -6.383739898004665524e-06
2.228127345334363838e+02 -5.428455228546632288e-06
2.805046135754906231e+02 -5.182042717844949619e-06
3.531343861556885599e+02 -5.601422070573455783e-06
4.445698525097302536e+02 -6.724474058748735063e-06
5.596802846420847573e+02 -8.618705375601118821e-06
7.045957328161139230e+02 -1.112112611917023129e-05
8.870334730839383610e+02 -1.231926172870244021e-05
