# theta, gamma_x
2.805046135754908576e+00 1.291099050977203402e-05
3.531343861556885511e+00 4.552630951113501124e-06
4.445698525097306231e+00 9.115314396537362062e-07
5.596802846420849242e+00 -2.054694463354774589e-06
7.045957328161134292e+00 -2.906823774140123400e-07
8.870334730839386950e+00 5.641567294499711809e-06
1.116708980377407912e+01 -1.530569936759889357e-06
1.405853312975872704e+01 3.577580069707972871e-06
1.769864460960344488e+01 -5.280042446709049033e-06
2.228127345334363341e+01 -6.436581543114969464e-06
2.805046135754907866e+01 -4.435491024058546683e-06
3.531343861556884889e+01 -6.832132797800450002e-07
4.445698525097307652e+01 -1.254953309233256552e-06
5.596802846420851552e+01 -2.991949976962067770e-06
7.045957328161131272e+01 -1.563375473629134149e-06
8.870334730839388726e+01 -4.139810306578801815e-06
1.116708980377407130e+02 -5.190914223298803748e-06
1.405853312975872882e+02 -9.693337344967268378e-06
1.769864460960343422e+02 -7.295374428837483127e-06
2.228127345334363838e+02 -2.259506454815957045e-06
2.805046135754906231e+02 -2.601661277195177082e-07
3.531343861556885599e+02 -1.919694194061013398e-06
4.445698525097302536e+02 -7.146611001061608829e-06
5.596802846420847573e+02 -7.159404145034113948e-06
7.045957328161139230e+02 -3.590452908402761659e-06
8.870334730839383610e+02 3.196193652790268023e-06
