# theta, gamma_x
2.805046135754908576e+00 1.690080238433314759e-06
3.531343861556885511e+00 1.393099172850512954e-05
4.445698525097306231e+00 1.475159792599891985e-05
5.596802846420849242e+00 1.200584176547783171e-05
7.045957328161134292e+00 2.927548206515262090e-06
8.870334730839386950e+00 8.210758761403805835e-07
1.116708980377407912e+01 3.777305709603335307e-06
1.405853312975872704e+01 1.365993212873116767e-06
1.769864460960344488e+01 -5.649870091828980061e-06
2.228127345334363341e+01 -7.281405518420574065e-06
2.805046135754907866e+01 -5.403505713737065932e-07
3.531343861556884889e+01 2.520911636537146941e-06
4.445698525097307652e+01 4.156726462491466313e-06
5.596802846420851552e+01 3.060832214384669164e-06
7.045957328161131272e+01 4.198748498435772708e-06
8.870334730839388726e+01 6.019181431335968829e-06
1.116708980377407130e+02 2.099195681646817288e-06
1.405853312975872882e+02 4.074361752867894170e-06
1.769864460960343422e+02 -2.086225580087637914e-06
2.228127345334363838e+02 -8.450168570798862312e-06
2.805046135754906231e+02 -1.096156899396347104e-05
3.531343861556885599e+02 -7.338172419080201637e-06
4.445698525097302536e+02 -5.901110835531219834e-06
5.596802846420847573e+02 -8.191808937557108590e-06
7.045957328161139230e+02 -6.185371428368041119e-06
8.870334730839383610e+02 3.304073948045426159e-06
