# theta, gamma_x
2.805046135754908576e+00 -1.229562429001439308e-05
3.531343861556885511e+00 -5.646850956767471630e-06
4.445698525097306231e+00 1.203471968483600287e-06
5.596802846420849242e+00 3.497274364906602792e-06
7.045957328161134292e+00 -2.618475944519018151e-06
8.870334730839386950e+00 -9.016941255298427767e-07
1.116708980377407912e+01 -1.446093168044062222e-08
1.405853312975872704e+01 -2.702915129954768046e-06
1.769864460960344488e+01 2.089279504491093853e-06
2.228127345334363341e+01 1.574369341829410189e-06
2.805046135754907866e+01 -4.355816249088556284e-06
3.531343861556884889e+01 -3.540174642550937889e-06
4.445698525097307652e+01 3.047019733937339935e-08
5.596802846420851552e+01 -2.738283008206456114e-06
7.045957328161131272e+01 6.521880523634485431e-07
8.870334730839388726e+01 -2.716895110044844921e-06
1.116708980377407130e+02 -5.257595310937008595e-06
1.405853312975872882e+02 -7.316011595828378474e-06
1.769864460960343422e+02 -5.666116576676458132e-06
2.228127345334363838e+02 -6.272865442923816812e-06
2.805046135754906231e+02 -3.987278622053754072e-06
3.531343861556885599e+02 -2.452254408811618507e-06
4.445698525097302536e+02 -1.380138186817977130e-06
5.596802846420847573e+02 -3.080145806092918974e-06
7.045957328161139230e+02 -6.791951585316016524e-06
8.870334730839383610e+02 -3.138549212500119913e-06
