# theta, gamma_x
2.805046135754908576e+00 5.561545838105856749e-06
3.531343861556885511e+00 1.013456262363330702e-05
4.445698525097306231e+00 8.842759879416977489e-06
5.596802846420849242e+00 -1.283167214638285410e-06
7.045957328161134292e+00 -3.047401232761311578e-06
8.870334730839386950e+00 1.613449028855035350e-06
1.116708980377407912e+01 1.913570658982033329e-06
1.405853312975872704e+01 2.500454978602437340e-06
1.769864460960344488e+01 -1.363463369384259408e-06
2.228127345334363341e+01 -6.920746187154866013e-06
2.805046135754907866e+01 -3.708498372916028193e-06
3.531343861556884889e+01 -1.489222405679704268e-06
4.445698525097307652e+01 -6.844194595142610520e-07
5.596802846420851552e+01 -3.357210089404292514e-06
7.045957328161131272e+01 -8.144856213147704994e-07
8.870334730839388726e+01 -3.986184566416323652e-06
1.116708980377407130e+02 -5.277298397125938839e-06
1.405853312975872882e+02 -9.581403395428728269e-06
1.769864460960343422e+02 -7.197085703045979070e-06
2.228127345334363838e+02 -2.611958245567231055e-06
2.805046135754906231e+02 -2.013737051333810365e-07
3.531343861556885599e+02 -2.062674248445915344e-06
4.445698525097302536e+02 -7.250528961662938593e-06
5.596802846420847573e+02 -7.089018712427205646e-06
7.045957328161139230e+02 -3.583488403317805961e-06
8.870334730839383610e+02 3.242540266152252090e-06
