# theta, gamma_x
2.805046135754908576e+00 6.590419558082503544e-08
3.531343861556885511e+00 -3.207943817154368625e-07
4.445698525097306231e+00 9.171786114102004823e-07
5.596802846420849242e+00 6.655538344165205756e-07
7.045957328161134292e+00 4.334389067630699038e-07
8.870334730839386950e+00 3.075823832270989875e-06
1.116708980377407912e+01 5.842228506399203039e-07
1.405853312975872704e+01 -1.232372125187018782e-06
1.769864460960344488e+01 1.418385509797970150e-06
2.228127345334363341e+01 6.857337272724485779e-07
2.805046135754907866e+01 -5.526478551785917995e-06
3.531343861556884889e+01 -2.409163996155551669e-06
4.445698525097307652e+01 5.192855551612950404e-07
5.596802846420851552e+01 -2.877601640551004467e-06
7.045957328161131272e+01 -2.046903551964651488e-08
8.870334730839388726e+01 -2.476727792926606142e-06
1.116708980377407130e+02 -5.403792123580706467e-06
1.405853312975872882e+02 -7.125665931261741225e-06
1.769864460960343422e+02 -5.788812942592084604e-06
2.228127345334363838e+02 -6.265122041930564974e-06
2.805046135754906231e+02 -4.206065486444026324e-06
3.531343861556885599e+02 -2.531022064478221658e-06
4.445698525097302536e+02 -1.540585491633285356e-06
5.596802846420847573e+02 -3.079921964906823723e-06
7.045957328161139230e+02 -6.815253851852549022e-06
8.870334730839383610e+02 -3.080433202903448019e-06
