# theta, gamma_x
2.805046135754908576e+00 -1.451505834298230329e-06
3.531343861556885511e+00 9.984961633912354604e-06
4.445698525097306231e+00 6.205327982441888385e-06
5.596802846420849242e+00 -4.028428489443488081e-07
7.045957328161134292e+00 -9.692136588690883777e-07
8.870334730839386950e+00 -1.409277637063113995e-06
1.116708980377407912e+01 6.618797666720770940e-08
1.405853312975872704e+01 -1.669994258395098122e-06
1.769864460960344488e+01 2.223515659399276214e-06
2.228127345334363341e+01 1.622533291181195896e-06
2.805046135754907866e+01 -3.698360528506168672e-06
3.531343861556884889e+01 -1.712684404178153153e-06
4.445698525097307652e+01 -3.605674223435041243e-07
5.596802846420851552e+01 -1.450454109684281705e-06
7.045957328161131272e+01 3.436015789399871764e-07
8.870334730839388726e+01 -1.607892546486256791e-06
1.116708980377407130e+02 -3.445502007168258499e-06
1.405853312975872882e+02 -4.305289947960809960e-06
1.769864460960343422e+02 -3.100838627080233145e-06
2.228127345334363838e+02 -3.113317213255042451e-06
2.805046135754906231e+02 -1.041970877877389401e-06
3.531343861556885599e+02 6.947680383898346288e-07
4.445698525097302536e+02 2.073199943285939491e-06
5.596802846420847573e+02 1.492002153049770115e-06
7.045957328161139230e+02 -2.693311976740309062e-07
8.870334730839383610e+02 4.075349617135017543e-06
