# theta, gamma_x
2.805046135754908576e+00 7.427012736856780427e-06
3.531343861556885511e+00 3.151101850683093883e-06
4.445698525097306231e+00 1.631278549884713801e-06
5.596802846420849242e+00 -8.404278358105809449e-06
7.045957328161134292e+00 -2.462920588618697319e-06
8.870334730839386950e+00 2.179151833647198294e-06
1.116708980377407912e+01 1.013430776393938664e-06
1.405853312975872704e+01 -1.287484557989654183e-06
1.769864460960344488e+01 -2.563417003860459526e-06
2.228127345334363341e+01 -6.587846169931127152e-06
2.805046135754907866e+01 -2.978819769500701289e-06
3.531343861556884889e+01 -1.319853728045516719e-06
4.445698525097307652e+01 -2.045913976045036640e-07
5.596802846420851552e+01 -2.694941874368161056e-06
7.045957328161131272e+01 -8.378598720718330248e-07
8.870334730839388726e+01 -3.657776507850135162e-06
1.116708980377407130e+02 -3.880024583265095094e-06
1.405853312975872882e+02 -7.751375059267332353e-06
1.769864460960343422e+02 -5.910477705053810636e-06
2.228127345334363838e+02 -1.244393449795441605e-06
2.805046135754906231e+02 8.563853111130032396e-07
3.531343861556885599e+02 -5.792061376095162524e-07
4.445698525097302536e+02 -4.824864944245583711e-06
5.596802846420847573e+02 -4.492852217317524272e-06
7.045957328161139230e+02 -1.026810796919189828e-06
8.870334730839383610e+02 5.347968383350397686e-06
