# theta, gamma_x
2.805046135754908576e+00 4.401798349980368409e-06
3.531343861556885511e+00 1.173303397238075543e-06
4.445698525097306231e+00 4.728121395353309612e-06
5.596802846420849242e+00 2.179628587005791905e-06
7.045957328161134292e+00 2.585091732195004460e-06
8.870334730839386950e+00 -1.441752378803265219e-06
1.116708980377407912e+01 2.309648899574536428e-07
1.405853312975872704e+01 2.754040625541041554e-06
1.769864460960344488e+01 -2.364366028549079559e-06
2.228127345334363341e+01 -6.168002462354480641e-06
2.805046135754907866e+01 -9.507372684518117595e-07
3.531343861556884889e+01 1.094758402213779645e-06
4.445698525097307652e+01 2.912456747684818065e-06
5.596802846420851552e+01 1.526079640532317785e-06
7.045957328161131272e+01 2.488149350973589437e-06
8.870334730839388726e+01 3.558725532888358615e-06
1.116708980377407130e+02 4.929025431883623264e-07
1.405853312975872882e+02 1.893834372117755939e-06
1.769864460960343422e+02 -2.622538185251632535e-06
2.228127345334363838e+02 -7.403066584262383086e-06
2.805046135754906231e+02 -9.783064466607946082e-06
3.531343861556885599e+02 -7.580466104983896914e-06
4.445698525097302536e+02 -7.101454735507489967e-06
5.596802846420847573e+02 -8.966293057171862706e-06
7.045957328161139230e+02 -8.348953016599223984e-06
8.870334730839383610e+02 -2.141433969445590394e-06
