# theta, gamma_x
2.805046135754908576e+00 4.395636349039013844e-06
3.531343861556885511e+00 -3.568924100594763674e-06
4.445698525097306231e+00 -1.074878424214324695e-06
5.596802846420849242e+00 -8.482196149747990422e-06
7.045957328161134292e+00 -6.176559108935700966e-06
8.870334730839386950e+00 1.018721757536135989e-06
1.116708980377407912e+01 3.372460447826853332e-06
1.405853312975872704e+01 -1.229732874804119595e-06
1.769864460960344488e+01 5.019389582328188284e-06
2.228127345334363341e+01 3.496702314644281682e-06
2.805046135754907866e+01 -3.716375111618704664e-07
3.531343861556884889e+01 2.431546857221549057e-06
4.445698525097307652e+01 4.338277630848740558e-06
5.596802846420851552e+01 1.844756325615717745e-06
7.045957328161131272e+01 1.744574560755667773e-06
8.870334730839388726e+01 2.084133711858656440e-06
1.116708980377407130e+02 -3.192411748159737998e-07
1.405853312975872882e+02 -3.981313815917374092e-06
1.769864460960343422e+02 -6.292194486676954010e-06
2.228127345334363838e+02 -5.704175027156344172e-06
2.805046135754906231e+02 -5.799187201534531095e-06
3.531343861556885599e+02 -6.505584871037812278e-06
4.445698525097302536e+02 -7.543353775964987567e-06
5.596802846420847573e+02 -9.566980838755789073e-06
7.045957328161139230e+02 -1.217984203087940405e-05
8.870334730839383610e+02 -1.341794016286757656e-05
