# theta, gamma_x
2.805046135754908576e+00 2.151480795139526832e-07
3.531343861556885511e+00 3.976386409507986719e-06
4.445698525097306231e+00 1.393217662456918973e-06
5.596802846420849242e+00 3.106434023783221177e-06
7.045957328161134292e+00 4.751683652019495795e-07
8.870334730839386950e+00 -2.820749406913265437e-07
1.116708980377407912e+01 1.485931782549259915e-06
1.405853312975872704e+01 8.093356507376735056e-09
1.769864460960344488e+01 -2.877779058480904917e-06
2.228127345334363341e+01 -5.273281817885444603e-06
2.805046135754907866e+01 -7.149495149215690576e-07
3.531343861556884889e+01 8.405744568659021214e-07
4.445698525097307652e+01 2.383969952405332599e-06
5.596802846420851552e+01 1.464352143487601344e-06
7.045957328161131272e+01 2.414982870962521732e-06
8.870334730839388726e+01 3.705357299396743804e-06
1.116708980377407130e+02 5.314234510106304239e-07
1.405853312975872882e+02 1.832779446921844836e-06
1.769864460960343422e+02 -2.583029206017463643e-06
2.228127345334363838e+02 -7.445923172604474824e-06
2.805046135754906231e+02 -9.838084343670465057e-06
3.531343861556885599e+02 -7.707342842790750222e-06
4.445698525097302536e+02 -7.093622407517896919e-06
5.596802846420847573e+02 -9.066314862047776722e-06
7.045957328161139230e+02 -8.387391706985802917e-06
8.870334730839383610e+02 -2.100363065875688068e-06
