# theta, gamma_x
2.805046135754908576e+00 1.063962461043890777e-05
3.531343861556885511e+00 -1.980887325424350413e-06
4.445698525097306231e+00 -6.053440929883436791e-06
5.596802846420849242e+00 -5.707111620498931386e-06
7.045957328161134292e+00 1.028109473350312591e-08
8.870334730839386950e+00 2.650733381398923033e-06
1.116708980377407912e+01 2.477474283926744241e-06
1.405853312975872704e+01 1.277335758197796797e-07
1.769864460960344488e+01 -3.751165049351547398e-06
2.228127345334363341e+01 -5.791192513417710038e-06
2.805046135754907866e+01 -2.716363771062261925e-06
3.531343861556884889e+01 -1.927295864845827181e-06
4.445698525097307652e+01 1.647057739429315854e-08
5.596802846420851552e+01 -2.195570163806190787e-06
7.045957328161131272e+01 -8.098349163545351542e-07
8.870334730839388726e+01 -3.261546675454384090e-06
1.116708980377407130e+02 -4.629713493505931550e-06
1.405853312975872882e+02 -7.897286987113094237e-06
1.769864460960343422e+02 -5.864648791355416928e-06
2.228127345334363838e+02 -1.402161343041502872e-06
2.805046135754906231e+02 7.350033342114312568e-07
3.531343861556885599e+02 -6.254075833327561062e-07
4.445698525097302536e+02 -4.796854174945092863e-06
5.596802846420847573e+02 -4.500443262506180700e-06
7.045957328161139230e+02 -9.703359449663565924e-07
8.870334730839383610e+02 5.385022008874408529e-06
