# theta, gamma_t
2.805046135754908576e+00 6.044567044970250490e-05
3.531343861556885511e+00 1.618181260748804496e-04
4.445698525097306231e+00 4.714225380349267789e-05
5.596802846420849242e+00 4.953565228529771466e-05
7.045957328161134292e+00 5.793129682314972288e-05
8.870334730839386950e+00 2.668500807170344778e-05
1.116708980377407912e+01 2.519903255186957300e-05
1.405853312975872704e+01 2.860037011344966789e-05
1.769864460960344488e+01 1.810248567636797232e-05
2.228127345334363341e+01 1.877223402970009826e-05
2.805046135754907866e+01 4.418670573559299688e-06
3.531343861556884889e+01 2.486429142836740809e-05
4.445698525097307652e+01 9.778966302924641324e-06
5.596802846420851552e+01 4.192777409963131107e-06
7.045957328161131272e+01 8.109866860941027046e-06
8.870334730839388726e+01 6.395198600116453678e-06
1.116708980377407130e+02 2.180187115673535460e-06
1.405853312975872882e+02 1.445963225090928045e-07
1.769864460960343422e+02 -7.680479827703968419e-06
2.228127345334363838e+02 -4.870870459792688072e-06
2.805046135754906231e+02 -2.147212180182290478e-06
3.531343861556885599e+02 2.844540859083884451e-07
4.445698525097302536e+02 -3.253605740521798905e-07
5.596802846420847573e+02 -1.340437522177338486e-06
7.045957328161139230e+02 -4.164407267646135464e-07
8.870334730839383610e+02 -9.699792792814662287e-07
