# theta, gamma_t
2.805046135754908576e+00 3.485815734917083471e-07
3.531343861556885511e+00 -1.003486927211015182e-04
4.445698525097306231e+00 -2.634071653063090878e-05
5.596802846420849242e+00 -4.013863374494080387e-05
7.045957328161134292e+00 1.739068548426322868e-05
8.870334730839386950e+00 4.103409504999383816e-06
1.116708980377407912e+01 2.390128338613054117e-05
1.405853312975872704e+01 4.798826227255809101e-06
1.769864460960344488e+01 1.647344207027011970e-05
2.228127345334363341e+01 1.955028232440421225e-05
2.805046135754907866e+01 9.567212430893200529e-06
3.531343861556884889e+01 1.259666132167491311e-05
4.445698525097307652e+01 1.296891190468561178e-05
5.596802846420851552e+01 1.418061914883336164e-05
7.045957328161131272e+01 8.536563030782408221e-06
8.870334730839388726e+01 7.815257129718920244e-06
1.116708980377407130e+02 1.681271302473993739e-07
1.405853312975872882e+02 -7.262038648274302835e-06
1.769864460960343422e+02 -5.177928875429613245e-06
2.228127345334363838e+02 -8.468286166165119640e-06
2.805046135754906231e+02 -1.083475410567097447e-05
3.531343861556885599e+02 7.199681751962610856e-07
4.445698525097302536e+02 5.773455307707969249e-06
5.596802846420847573e+02 9.854283757748813637e-06
7.045957328161139230e+02 6.743747139170461692e-07
8.870334730839383610e+02 -1.116152417642201322e-05
