# theta, gamma_t
2.805046135754908576e+00 2.849076522907609439e-04
3.531343861556885511e+00 2.189701022440498684e-04
4.445698525097306231e+00 2.397779862051395167e-04
5.596802846420849242e+00 1.964466732888992115e-04
7.045957328161134292e+00 1.643798935820456851e-04
8.870334730839386950e+00 1.075955237599848617e-04
1.116708980377407912e+01 7.394186454709079383e-05
1.405853312975872704e+01 1.068754547613801466e-04
1.769864460960344488e+01 1.044562538870814878e-04
2.228127345334363341e+01 8.356125060094745911e-05
2.805046135754907866e+01 6.679144216529291002e-05
3.531343861556884889e+01 5.943751836285111737e-05
4.445698525097307652e+01 4.962680484536268117e-05
5.596802846420851552e+01 4.132749568161664866e-05
7.045957328161131272e+01 2.572728137644337805e-05
8.870334730839388726e+01 2.103496514151492134e-05
1.116708980377407130e+02 7.013832385124788000e-06
1.405853312975872882e+02 -1.511320499546582704e-06
1.769864460960343422e+02 -8.714980224498036567e-06
2.228127345334363838e+02 -1.182837093956502672e-05
2.805046135754906231e+02 -1.333933385781245263e-05
3.531343861556885599e+02 -7.826230323193872834e-06
4.445698525097302536e+02 -5.491855562100467682e-06
5.596802846420847573e+02 1.804367812795640025e-06
7.045957328161139230e+02 -7.331357951357781903e-06
8.870334730839383610e+02 -1.540756678788903942e-05
