# theta, gamma_t
2.805046135754908576e+00 1.681935453748657208e-03
3.531343861556885511e+00 1.302141946152782356e-03
4.445698525097306231e+00 1.012692031780662236e-03
5.596802846420849242e+00 7.333178546096769026e-04
7.045957328161134292e+00 6.498584510348777519e-04
8.870334730839386950e+00 5.032042352398744976e-04
1.116708980377407912e+01 4.490475065390336982e-04
1.405853312975872704e+01 3.671090378471512060e-04
1.769864460960344488e+01 3.358267452984049751e-04
2.228127345334363341e+01 2.887542819646560037e-04
2.805046135754907866e+01 2.585785267323217440e-04
3.531343861556884889e+01 2.121247049546602160e-04
4.445698525097307652e+01 1.865684473979824785e-04
5.596802846420851552e+01 1.602314044821687242e-04
7.045957328161131272e+01 1.410558002742903143e-04
8.870334730839388726e+01 1.106486236355545355e-04
1.116708980377407130e+02 8.458241042320513057e-05
1.405853312975872882e+02 6.396478548689004914e-05
1.769864460960343422e+02 4.026577475613447269e-05
2.228127345334363838e+02 2.351262311169506896e-05
2.805046135754906231e+02 1.443135418832398233e-05
3.531343861556885599e+02 7.269582218923692297e-06
4.445698525097302536e+02 2.208161084209543837e-06
5.596802846420847573e+02 8.320893143674634252e-06
7.045957328161139230e+02 2.258314533431404133e-07
8.870334730839383610e+02 -1.401450315907674579e-05
