# theta, gamma_t
2.805046135754908576e+00 2.756439053701060377e-04
3.531343861556885511e+00 1.611725963883703914e-04
4.445698525097306231e+00 1.299632680588347345e-04
5.596802846420849242e+00 1.474393189280073443e-04
7.045957328161134292e+00 1.197025935468516966e-04
8.870334730839386950e+00 1.073968800799667884e-04
1.116708980377407912e+01 7.748088985178359120e-05
1.405853312975872704e+01 5.708888459933688915e-05
1.769864460960344488e+01 6.075795241449015043e-05
2.228127345334363341e+01 2.551895555553310537e-05
2.805046135754907866e+01 3.332864662745611915e-05
3.531343861556884889e+01 1.040823734578979553e-05
4.445698525097307652e+01 1.369438161922119508e-05
5.596802846420851552e+01 5.624062212254360401e-07
7.045957328161131272e+01 1.120823831951914680e-05
8.870334730839388726e+01 5.355199209218302393e-06
1.116708980377407130e+02 6.808902821715921676e-06
1.405853312975872882e+02 3.398367236275189241e-06
1.769864460960343422e+02 -3.268991483848820694e-06
2.228127345334363838e+02 -5.630181186578721572e-08
2.805046135754906231e+02 8.762213556455142127e-07
3.531343861556885599e+02 2.593712906194295232e-06
4.445698525097302536e+02 -1.229359409929699199e-06
5.596802846420847573e+02 4.863257220398867094e-07
7.045957328161139230e+02 -8.686534917947788468e-07
8.870334730839383610e+02 -4.068523489352965474e-06
