# theta, gamma_t
2.805046135754908576e+00 6.459595520984252588e-05
3.531343861556885511e+00 1.200708704535468821e-04
4.445698525097306231e+00 3.117080770187534468e-06
5.596802846420849242e+00 3.962640390070665920e-05
7.045957328161134292e+00 7.113828154146907524e-06
8.870334730839386950e+00 8.104667368875271213e-06
1.116708980377407912e+01 8.795158141152143816e-06
1.405853312975872704e+01 -2.154372861008406580e-06
1.769864460960344488e+01 1.185194084685581935e-05
2.228127345334363341e+01 7.671087346620308238e-06
2.805046135754907866e+01 2.496625553012630318e-06
3.531343861556884889e+01 3.474492413462394277e-06
4.445698525097307652e+01 8.219253748325730497e-06
5.596802846420851552e+01 -1.727937712358169376e-06
7.045957328161131272e+01 1.698343043432421569e-07
8.870334730839388726e+01 4.442687981456344256e-06
1.116708980377407130e+02 -1.520386232255811905e-06
1.405853312975872882e+02 -2.455776167892476586e-06
1.769864460960343422e+02 -3.560745952475332330e-06
2.228127345334363838e+02 -3.698629930298300000e-06
2.805046135754906231e+02 -1.217598381059374416e-06
3.531343861556885599e+02 5.191776272374216088e-06
4.445698525097302536e+02 2.471891252617980868e-06
5.596802846420847573e+02 -1.609689692208375721e-06
7.045957328161139230e+02 -2.559780885840869138e-06
8.870334730839383610e+02 -2.478689673704780753e-06
