# theta, gamma_t
2.805046135754908576e+00 1.045383701568728015e-03
3.531343861556885511e+00 9.954857083119782440e-04
4.445698525097306231e+00 8.224535159846738325e-04
5.596802846420849242e+00 6.818603446401953500e-04
7.045957328161134292e+00 5.575818888240800103e-04
8.870334730839386950e+00 4.513488021288791763e-04
1.116708980377407912e+01 3.509225111686557828e-04
1.405853312975872704e+01 2.855584371685596459e-04
1.769864460960344488e+01 2.539441636837895923e-04
2.228127345334363341e+01 1.969468973816590072e-04
2.805046135754907866e+01 1.716064205986436242e-04
3.531343861556884889e+01 1.366900158424065365e-04
4.445698525097307652e+01 1.367272783821230249e-04
5.596802846420851552e+01 1.043614869314207343e-04
7.045957328161131272e+01 8.111591565723303137e-05
8.870334730839388726e+01 6.238643584148582195e-05
1.116708980377407130e+02 4.726768512064108706e-05
1.405853312975872882e+02 3.472324069941391811e-05
1.769864460960343422e+02 2.774716661610196507e-05
2.228127345334363838e+02 2.192369420498822952e-05
2.805046135754906231e+02 1.692750762022012209e-05
3.531343861556885599e+02 1.792598277092469396e-05
4.445698525097302536e+02 1.781207785487168714e-05
5.596802846420847573e+02 1.813603215830709143e-05
7.045957328161139230e+02 3.357918080814140975e-06
8.870334730839383610e+02 -9.378360478025383736e-06
