# theta, gamma_t
2.805046135754908576e+00 1.682909852999830503e-03
3.531343861556885511e+00 1.302264463037564046e-03
4.445698525097306231e+00 1.012559375138599770e-03
5.596802846420849242e+00 7.336624903031636804e-04
7.045957328161134292e+00 6.502853464579268130e-04
8.870334730839386950e+00 5.034561742276007701e-04
1.116708980377407912e+01 4.490956580151758714e-04
1.405853312975872704e+01 3.673540931550401799e-04
1.769864460960344488e+01 3.355699578610753676e-04
2.228127345334363341e+01 2.886239363641426945e-04
2.805046135754907866e+01 2.586638349639175188e-04
3.531343861556884889e+01 2.120505504755159504e-04
4.445698525097307652e+01 1.862359383837106693e-04
5.596802846420851552e+01 1.601305506208390171e-04
7.045957328161131272e+01 1.407477493856460252e-04
8.870334730839388726e+01 1.103862024335916959e-04
1.116708980377407130e+02 8.442862242470755801e-05
1.405853312975872882e+02 6.402621696300435220e-05
1.769864460960343422e+02 4.061953790472636793e-05
2.228127345334363838e+02 2.375439044025239125e-05
2.805046135754906231e+02 1.436695707603538521e-05
3.531343861556885599e+02 6.763553113138975648e-06
4.445698525097302536e+02 1.329062548677717621e-06
5.596802846420847573e+02 7.347454407019840745e-06
7.045957328161139230e+02 -6.249935910470317062e-07
8.870334730839383610e+02 -1.481536727883268734e-05
