# theta, gamma_t
2.805046135754908576e+00 6.143564894021398104e-05
3.531343861556885511e+00 -9.433191145205888930e-05
4.445698525097306231e+00 -5.835274950822246724e-05
5.596802846420849242e+00 7.418943704356506223e-08
7.045957328161134292e+00 -9.239707866062262187e-06
8.870334730839386950e+00 3.510604820814793535e-05
1.116708980377407912e+01 -3.191841519835164352e-06
1.405853312975872704e+01 6.152118169608032738e-07
1.769864460960344488e+01 2.828895017114134978e-05
2.228127345334363341e+01 1.175247729780020456e-05
2.805046135754907866e+01 -2.275235214717532502e-06
3.531343861556884889e+01 2.953031507072875308e-06
4.445698525097307652e+01 8.459661870634974481e-06
5.596802846420851552e+01 7.136413006147809937e-07
7.045957328161131272e+01 2.099668005163024908e-06
8.870334730839388726e+01 6.021434746447743420e-06
1.116708980377407130e+02 -3.196419805855246796e-06
1.405853312975872882e+02 -8.651301521632130930e-06
1.769864460960343422e+02 -6.362813573260995721e-06
2.228127345334363838e+02 -8.321937557228451215e-06
2.805046135754906231e+02 -1.010953989573604106e-05
3.531343861556885599e+02 1.844104913845231292e-06
4.445698525097302536e+02 8.186925160674417924e-06
5.596802846420847573e+02 1.052445267190792756e-05
7.045957328161139230e+02 1.587534278271711317e-06
8.870334730839383610e+02 -1.118625788984792569e-05
