# theta, gamma_t
2.805046135754908576e+00 2.758831258827159683e-04
3.531343861556885511e+00 1.606577931580908318e-04
4.445698525097306231e+00 1.301074118206186692e-04
5.596802846420849242e+00 1.467021206813156817e-04
7.045957328161134292e+00 1.200940305796913864e-04
8.870334730839386950e+00 1.067392394954901535e-04
1.116708980377407912e+01 7.753826081040834700e-05
1.405853312975872704e+01 5.775500098576515177e-05
1.769864460960344488e+01 6.107519701955450039e-05
2.228127345334363341e+01 2.562918350561977566e-05
2.805046135754907866e+01 3.344132516522454676e-05
3.531343861556884889e+01 1.029215514856169618e-05
4.445698525097307652e+01 1.385522509631043367e-05
5.596802846420851552e+01 6.637854847570684859e-07
7.045957328161131272e+01 1.137316365088008489e-05
8.870334730839388726e+01 5.599731562974222433e-06
1.116708980377407130e+02 6.894177467564899501e-06
1.405853312975872882e+02 3.376224137079575104e-06
1.769864460960343422e+02 -3.572269318789125499e-06
2.228127345334363838e+02 -3.093556229916940642e-07
2.805046135754906231e+02 4.505154836541392058e-07
3.531343861556885599e+02 2.332650827679983388e-06
4.445698525097302536e+02 -1.628920233213264687e-06
5.596802846420847573e+02 2.358823866330230766e-07
7.045957328161139230e+02 -8.067374005602873879e-07
8.870334730839383610e+02 -3.723295051240633949e-06
