# theta, gamma_t
2.805046135754908576e+00 4.244136811181202420e-04
3.531343861556885511e+00 3.699783264070427525e-04
4.445698525097306231e+00 2.648870744248753338e-04
5.596802846420849242e+00 2.096860871190853268e-04
7.045957328161134292e+00 1.742579074186403996e-04
8.870334730839386950e+00 1.997447231405639944e-04
1.116708980377407912e+01 1.508628208587953039e-04
1.405853312975872704e+01 1.232985776786702642e-04
1.769864460960344488e+01 1.252009850225766689e-04
2.228127345334363341e+01 1.159187960612746493e-04
2.805046135754907866e+01 9.639924668338444990e-05
3.531343861556884889e+01 8.714686969886577597e-05
4.445698525097307652e+01 7.432994332672920249e-05
5.596802846420851552e+01 6.986714072062846889e-05
7.045957328161131272e+01 5.757090172126722055e-05
8.870334730839388726e+01 3.765599111043597475e-05
1.116708980377407130e+02 3.405313464255572498e-05
1.405853312975872882e+02 2.166199135221684408e-05
1.769864460960343422e+02 5.586473413310892235e-06
2.228127345334363838e+02 -4.047545932940208229e-06
2.805046135754906231e+02 -7.351750998428195462e-06
3.531343861556885599e+02 -3.703084822142328599e-06
4.445698525097302536e+02 -2.003033969899277100e-06
5.596802846420847573e+02 4.238346361224617546e-06
7.045957328161139230e+02 -3.282713914274332586e-06
8.870334730839383610e+02 -1.615568393199958317e-05
