# theta, gammat_err
2.805046135754908576e+00 5.633005569350695317e-05
3.531343861556885511e+00 4.883797101951661113e-05
4.445698525097306231e+00 3.689366401806804999e-05
5.596802846420849242e+00 3.178678617966505327e-05
7.045957328161134292e+00 2.654777810490514231e-05
8.870334730839386950e+00 2.174689746817738884e-05
1.116708980377407912e+01 1.790947650948037317e-05
1.405853312975872704e+01 1.497978649500584448e-05
1.769864460960344488e+01 1.284692130608209250e-05
2.228127345334363341e+01 1.113296030858491477e-05
2.805046135754907866e+01 9.990609405739593412e-06
3.531343861556884889e+01 8.994163823791054190e-06
4.445698525097307652e+01 7.814460228240312177e-06
5.596802846420851552e+01 7.099271347289163792e-06
7.045957328161131272e+01 7.200108394041946403e-06
8.870334730839388726e+01 7.095502115164573656e-06
1.116708980377407130e+02 6.789416850756611848e-06
1.405853312975872882e+02 6.922819866826792126e-06
1.769864460960343422e+02 6.187646889219442520e-06
2.228127345334363838e+02 5.947929573594705925e-06
2.805046135754906231e+02 6.249776014030397779e-06
3.531343861556885599e+02 5.722587530109589479e-06
4.445698525097302536e+02 5.401116297082429839e-06
5.596802846420847573e+02 4.464073982033208796e-06
7.045957328161139230e+02 3.590803003255346533e-06
8.870334730839383610e+02 3.443065708544910934e-06
