# theta, gammat_err
2.805046135754908576e+00 4.477829046443436239e-05
3.531343861556885511e+00 3.667328839906138616e-05
4.445698525097306231e+00 2.991092969592391732e-05
5.596802846420849242e+00 2.577262268165058564e-05
7.045957328161134292e+00 2.048451207888087795e-05
8.870334730839386950e+00 1.596001961883681126e-05
1.116708980377407912e+01 1.261607593597582754e-05
1.405853312975872704e+01 1.157724219489529799e-05
1.769864460960344488e+01 9.192658936588184973e-06
2.228127345334363341e+01 9.136825388382607856e-06
2.805046135754907866e+01 6.703232868058157122e-06
3.531343861556884889e+01 6.591817161661317618e-06
4.445698525097307652e+01 5.898908172726369682e-06
5.596802846420851552e+01 5.374684560046999609e-06
7.045957328161131272e+01 5.415071894055758429e-06
8.870334730839388726e+01 4.943647870606506708e-06
1.116708980377407130e+02 5.311696130437124529e-06
1.405853312975872882e+02 5.048172525675772600e-06
1.769864460960343422e+02 4.781865171081212549e-06
2.228127345334363838e+02 5.034694219557017911e-06
2.805046135754906231e+02 4.520058087533026226e-06
3.531343861556885599e+02 3.739936695026590686e-06
4.445698525097302536e+02 3.189960928277259390e-06
5.596802846420847573e+02 2.753025731649910594e-06
7.045957328161139230e+02 2.266662911219892368e-06
8.870334730839383610e+02 2.275538049138422888e-06
