# theta, gammat_err
2.805046135754908576e+00 4.843508803819223480e-05
3.531343861556885511e+00 3.416080096971390602e-05
4.445698525097306231e+00 2.886979243718692208e-05
5.596802846420849242e+00 2.180169556473184959e-05
7.045957328161134292e+00 1.971653490994201618e-05
8.870334730839386950e+00 1.484562434223721602e-05
1.116708980377407912e+01 1.219110802524259430e-05
1.405853312975872704e+01 1.121783621385627106e-05
1.769864460960344488e+01 9.189948638950521238e-06
2.228127345334363341e+01 7.788672287949166082e-06
2.805046135754907866e+01 7.248272596455187704e-06
3.531343861556884889e+01 5.913455060961108209e-06
4.445698525097307652e+01 5.937988328248370130e-06
5.596802846420851552e+01 5.861571402901584563e-06
7.045957328161131272e+01 4.853905095953908786e-06
8.870334730839388726e+01 4.593162518535922092e-06
1.116708980377407130e+02 4.100670238200586939e-06
1.405853312975872882e+02 3.967089724058880742e-06
1.769864460960343422e+02 3.547927685999967605e-06
2.228127345334363838e+02 3.504723821486421795e-06
2.805046135754906231e+02 3.088841553253967409e-06
3.531343861556885599e+02 2.912636362449896308e-06
4.445698525097302536e+02 2.535493071006322331e-06
5.596802846420847573e+02 2.015844726734949810e-06
7.045957328161139230e+02 1.589506272455674159e-06
8.870334730839383610e+02 1.441049401510032420e-06
