# theta, gammat_err
2.805046135754908576e+00 5.422601496476415437e-05
3.531343861556885511e+00 4.502485441598122516e-05
4.445698525097306231e+00 3.437464637113984609e-05
5.596802846420849242e+00 2.923594361769590367e-05
7.045957328161134292e+00 2.332901330609126478e-05
8.870334730839386950e+00 2.035506789646631255e-05
1.116708980377407912e+01 1.710619513583803877e-05
1.405853312975872704e+01 1.303832870191490400e-05
1.769864460960344488e+01 1.079329540658647727e-05
2.228127345334363341e+01 9.355625945986763989e-06
2.805046135754907866e+01 8.547977954685654972e-06
3.531343861556884889e+01 7.372536444796183645e-06
4.445698525097307652e+01 5.929216741040250556e-06
5.596802846420851552e+01 5.800613329884615334e-06
7.045957328161131272e+01 5.482465569402685774e-06
8.870334730839388726e+01 5.224483743151220494e-06
1.116708980377407130e+02 5.016821017167355376e-06
1.405853312975872882e+02 4.540078223946289373e-06
1.769864460960343422e+02 4.484285980959510410e-06
2.228127345334363838e+02 4.301317082407645334e-06
2.805046135754906231e+02 4.390211244752177581e-06
3.531343861556885599e+02 3.998570973849918557e-06
4.445698525097302536e+02 2.953572289920927402e-06
5.596802846420847573e+02 2.647514549482620956e-06
7.045957328161139230e+02 2.566725641738117294e-06
8.870334730839383610e+02 2.211413498378512088e-06
