# theta, gammat_err
2.805046135754908576e+00 4.422357515054056991e-05
3.531343861556885511e+00 3.669449780215169112e-05
4.445698525097306231e+00 2.804041384340737753e-05
5.596802846420849242e+00 2.435199353959305977e-05
7.045957328161134292e+00 1.972590882625020669e-05
8.870334730839386950e+00 1.618466491139331181e-05
1.116708980377407912e+01 1.335102370029603690e-05
1.405853312975872704e+01 1.048299628612675734e-05
1.769864460960344488e+01 8.496209055857511158e-06
2.228127345334363341e+01 7.271897655284530501e-06
2.805046135754907866e+01 6.856428857105670830e-06
3.531343861556884889e+01 5.559285833011957602e-06
4.445698525097307652e+01 4.878479828079371280e-06
5.596802846420851552e+01 4.387611878802976463e-06
7.045957328161131272e+01 4.061788656313409971e-06
8.870334730839388726e+01 3.600108211181572825e-06
1.116708980377407130e+02 3.271674908017670361e-06
1.405853312975872882e+02 3.131257784782218149e-06
1.769864460960343422e+02 2.952005302442912078e-06
2.228127345334363838e+02 2.601724302583078708e-06
2.805046135754906231e+02 2.372446071376488655e-06
3.531343861556885599e+02 2.110628090532770384e-06
4.445698525097302536e+02 2.010996134458435036e-06
5.596802846420847573e+02 1.590187989490968657e-06
7.045957328161139230e+02 1.299327966757143490e-06
8.870334730839383610e+02 1.283687239971110217e-06
