# theta, gammat_err
2.805046135754908576e+00 4.118869896329944964e-05
3.531343861556885511e+00 3.307850514009590760e-05
4.445698525097306231e+00 2.546449059411405835e-05
5.596802846420849242e+00 2.028824774026885414e-05
7.045957328161134292e+00 1.771861965128316427e-05
8.870334730839386950e+00 1.529837372429965051e-05
1.116708980377407912e+01 1.074830886128693657e-05
1.405853312975872704e+01 9.481620865715509666e-06
1.769864460960344488e+01 9.104307918142194326e-06
2.228127345334363341e+01 6.616359677850083994e-06
2.805046135754907866e+01 6.671223973868780733e-06
3.531343861556884889e+01 6.143311838365970823e-06
4.445698525097307652e+01 5.217004131934598406e-06
5.596802846420851552e+01 4.364712086371900737e-06
7.045957328161131272e+01 4.359134464969903532e-06
8.870334730839388726e+01 4.155993063215394159e-06
1.116708980377407130e+02 3.785615721915817080e-06
1.405853312975872882e+02 3.366955772270996105e-06
1.769864460960343422e+02 2.828695632982808889e-06
2.228127345334363838e+02 2.549264312863957112e-06
2.805046135754906231e+02 2.659872001470556991e-06
3.531343861556885599e+02 2.193067481619175901e-06
4.445698525097302536e+02 1.846740211728304659e-06
5.596802846420847573e+02 1.471235272882073257e-06
7.045957328161139230e+02 1.316997812173165462e-06
8.870334730839383610e+02 1.316689180015696748e-06
