# theta, gammat_err
2.805046135754908576e+00 5.639661976002648190e-05
3.531343861556885511e+00 5.091925791936563874e-05
4.445698525097306231e+00 3.997795259723622714e-05
5.596802846420849242e+00 3.031391321016365338e-05
7.045957328161134292e+00 2.679955577118047963e-05
8.870334730839386950e+00 2.196024023603523412e-05
1.116708980377407912e+01 1.642332898418442623e-05
1.405853312975872704e+01 1.387808795374075655e-05
1.769864460960344488e+01 1.315365773878475883e-05
2.228127345334363341e+01 1.135220558291245316e-05
2.805046135754907866e+01 9.199875488784160042e-06
3.531343861556884889e+01 8.880986325386014534e-06
4.445698525097307652e+01 8.438700917028703436e-06
5.596802846420851552e+01 7.231132342695340257e-06
7.045957328161131272e+01 6.869961929562117049e-06
8.870334730839388726e+01 6.426242325224598932e-06
1.116708980377407130e+02 5.575378274951682788e-06
1.405853312975872882e+02 5.830691513838113641e-06
1.769864460960343422e+02 5.778019036981279633e-06
2.228127345334363838e+02 5.237907400884357475e-06
2.805046135754906231e+02 5.769650492101401262e-06
3.531343861556885599e+02 5.381278242355861515e-06
4.445698525097302536e+02 4.089195006075282222e-06
5.596802846420847573e+02 3.513186152451823301e-06
7.045957328161139230e+02 3.013059751248412958e-06
8.870334730839383610e+02 2.614428189216168725e-06
