# theta, gammat_err
2.805046135754908576e+00 4.753775039482252849e-05
3.531343861556885511e+00 3.781741828203369820e-05
4.445698525097306231e+00 2.925409485344501232e-05
5.596802846420849242e+00 2.495345712222373373e-05
7.045957328161134292e+00 2.033952193479384265e-05
8.870334730839386950e+00 1.606990167559962427e-05
1.116708980377407912e+01 1.399764532350596477e-05
1.405853312975872704e+01 1.146734473534570512e-05
1.769864460960344488e+01 9.705687367713565657e-06
2.228127345334363341e+01 8.132600152694974003e-06
2.805046135754907866e+01 7.774267067344449667e-06
3.531343861556884889e+01 6.395503555546622852e-06
4.445698525097307652e+01 6.052860492103195231e-06
5.596802846420851552e+01 5.384009623060001594e-06
7.045957328161131272e+01 4.696835653838199370e-06
8.870334730839388726e+01 4.870108332205537960e-06
1.116708980377407130e+02 4.927098992828643396e-06
1.405853312975872882e+02 4.491748088706583525e-06
1.769864460960343422e+02 3.736902716490042722e-06
2.228127345334363838e+02 3.706588487542254469e-06
2.805046135754906231e+02 3.525956293264712568e-06
3.531343861556885599e+02 2.878872324473376283e-06
4.445698525097302536e+02 2.616756783210667382e-06
5.596802846420847573e+02 2.190234391260656746e-06
7.045957328161139230e+02 1.853757088104072949e-06
8.870334730839383610e+02 1.631040280974037420e-06
