# theta, gammat_err
2.805046135754908576e+00 4.883403245022399289e-05
3.531343861556885511e+00 3.982972756701845405e-05
4.445698525097306231e+00 3.027252003146536983e-05
5.596802846420849242e+00 2.371441315495845036e-05
7.045957328161134292e+00 1.935606379768494125e-05
8.870334730839386950e+00 1.444491361105935658e-05
1.116708980377407912e+01 1.268933957419557523e-05
1.405853312975872704e+01 1.036591847840122134e-05
1.769864460960344488e+01 8.536305751418838433e-06
2.228127345334363341e+01 8.418643083994807868e-06
2.805046135754907866e+01 6.801368805425101307e-06
3.531343861556884889e+01 6.391361570169512947e-06
4.445698525097307652e+01 5.285024338029574360e-06
5.596802846420851552e+01 5.513378273061602035e-06
7.045957328161131272e+01 4.915854661295396371e-06
8.870334730839388726e+01 4.739642450939228191e-06
1.116708980377407130e+02 4.419324515514671906e-06
1.405853312975872882e+02 4.422095238667742611e-06
1.769864460960343422e+02 4.144177949392867023e-06
2.228127345334363838e+02 4.534765284773668075e-06
2.805046135754906231e+02 4.275464490875249857e-06
3.531343861556885599e+02 3.380838964372401620e-06
4.445698525097302536e+02 2.602346580222673568e-06
5.596802846420847573e+02 2.450311808351239281e-06
7.045957328161139230e+02 1.927356332466834536e-06
8.870334730839383610e+02 2.007023341079410481e-06
