# theta, gammat_err
2.805046135754908576e+00 5.145750928230748681e-05
3.531343861556885511e+00 4.653633026436332544e-05
4.445698525097306231e+00 3.268604576773110189e-05
5.596802846420849242e+00 2.744948407685588167e-05
7.045957328161134292e+00 2.176180961202426949e-05
8.870334730839386950e+00 1.879068969073015343e-05
1.116708980377407912e+01 1.455741621653975916e-05
1.405853312975872704e+01 1.225366309002049802e-05
1.769864460960344488e+01 1.080588655390978198e-05
2.228127345334363341e+01 9.391701340303190785e-06
2.805046135754907866e+01 7.656364079544376121e-06
3.531343861556884889e+01 6.738410710118252397e-06
4.445698525097307652e+01 6.538556082860294196e-06
5.596802846420851552e+01 5.697395283384244438e-06
7.045957328161131272e+01 5.301578578704488519e-06
8.870334730839388726e+01 5.183955561867821562e-06
1.116708980377407130e+02 5.462237869618779617e-06
1.405853312975872882e+02 5.167203669816568476e-06
1.769864460960343422e+02 4.700267151567060265e-06
2.228127345334363838e+02 4.500404077102968294e-06
2.805046135754906231e+02 4.466581159154693296e-06
3.531343861556885599e+02 3.973866268847681996e-06
4.445698525097302536e+02 3.531451738230883432e-06
5.596802846420847573e+02 2.594068113208267321e-06
7.045957328161139230e+02 2.441580940188029401e-06
8.870334730839383610e+02 2.167350443802520632e-06
