# theta, gammat_err
2.805046135754908576e+00 6.123332630997636893e-05
3.531343861556885511e+00 5.269918584641538316e-05
4.445698525097306231e+00 3.951741901909837113e-05
5.596802846420849242e+00 2.840750398879144978e-05
7.045957328161134292e+00 2.586356520148982421e-05
8.870334730839386950e+00 2.049816039120613446e-05
1.116708980377407912e+01 1.642330290880167763e-05
1.405853312975872704e+01 1.427890859882767385e-05
1.769864460960344488e+01 1.247417066318362396e-05
2.228127345334363341e+01 1.009529934474804602e-05
2.805046135754907866e+01 9.573281760761037296e-06
3.531343861556884889e+01 7.819379261315113292e-06
4.445698525097307652e+01 7.501912050890510723e-06
5.596802846420851552e+01 6.381461392024863318e-06
7.045957328161131272e+01 5.999611119782560515e-06
8.870334730839388726e+01 5.666209663177658452e-06
1.116708980377407130e+02 5.174479771094471874e-06
1.405853312975872882e+02 5.373622108627692749e-06
1.769864460960343422e+02 5.301876579395099224e-06
2.228127345334363838e+02 5.763330575440159824e-06
2.805046135754906231e+02 5.685694293174772532e-06
3.531343861556885599e+02 5.252154520813525662e-06
4.445698525097302536e+02 4.151198684238577046e-06
5.596802846420847573e+02 3.569106310549887089e-06
7.045957328161139230e+02 2.828152887333416487e-06
8.870334730839383610e+02 2.806143948058163510e-06
