# theta, gammat_err
2.805046135754908576e+00 5.237155168893003733e-05
3.531343861556885511e+00 4.459145441647210961e-05
4.445698525097306231e+00 3.483999596223868257e-05
5.596802846420849242e+00 2.955843501322093461e-05
7.045957328161134292e+00 2.424127711424802574e-05
8.870334730839386950e+00 1.942734992573134779e-05
1.116708980377407912e+01 1.639883027310256683e-05
1.405853312975872704e+01 1.302010038276773878e-05
1.769864460960344488e+01 1.167470947116799242e-05
2.228127345334363341e+01 9.657465669306823444e-06
2.805046135754907866e+01 9.232997747364104661e-06
3.531343861556884889e+01 7.661455182241672571e-06
4.445698525097307652e+01 6.923411230760157797e-06
5.596802846420851552e+01 6.093509763344673087e-06
7.045957328161131272e+01 5.384127511383597712e-06
8.870334730839388726e+01 4.940403837319144654e-06
1.116708980377407130e+02 5.224604033666616243e-06
1.405853312975872882e+02 5.024488857092910671e-06
1.769864460960343422e+02 4.645358135260517574e-06
2.228127345334363838e+02 4.869780782032482343e-06
2.805046135754906231e+02 4.570506144058535863e-06
3.531343861556885599e+02 4.273610458270187917e-06
4.445698525097302536e+02 3.551425063503081206e-06
5.596802846420847573e+02 3.220773158204168797e-06
7.045957328161139230e+02 3.002370518639773127e-06
8.870334730839383610e+02 2.755272174442241592e-06
