# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
1.539185181380734816e-05 2.096208258000000000e+09 2.503445718640271759e+10 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
1.284494501634772510e-05 3.302853885000000000e+09 3.944711670143083191e+10 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.219612699660958252e-06 5.207523344000000000e+09 6.219637089235752106e+10 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.619059545393428653e-06 8.210927068000000000e+09 9.806929496072282410e+10 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-1.761824811338374328e-06 1.294793767900000000e+10 1.546495181532394714e+11 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
1.045497108937499113e-06 2.042943050200000000e+10 2.440140865986598816e+11 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
8.047833327580326286e-08 3.224767249700000000e+10 3.851804674144766235e+11 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-1.843061886027549217e-08 5.090727944200000000e+10 6.080716626347553711e+11 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.124428608688540662e-06 8.038830712300000000e+10 9.602480185627469482e+11 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-6.251639355543524239e-06 1.269769285200000000e+11 1.516808755185374756e+12 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-3.886551846189279045e-06 2.005397248940000000e+11 2.395646371539905273e+12 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-2.014489970179571175e-06 3.165816369370000000e+11 3.782036209804398926e+12 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-3.564286687490679835e-07 4.993497994810000000e+11 5.965722000520599609e+12 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-2.141640848921118165e-06 7.866774389550000000e+11 9.398681535453345703e+12 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.858818415587944794e-07 1.237649186165000000e+12 1.478687355715676562e+13 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-2.815693869307489148e-06 1.943537894879000000e+12 2.322071925642932031e+13 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.229446277826066928e-06 3.045705623638000000e+12 3.638944061642154688e+13 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-7.925433238173813745e-06 4.759566553050000000e+12 5.686728597832703906e+13 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-5.891480274848158296e-06 7.412764733021000000e+12 8.856851783885178125e+13 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-1.282707090504465621e-06 1.150292057355500000e+13 1.374459624856884062e+14 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
8.967275667352396018e-07 1.778853296182000000e+13 2.125651454083025312e+14 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-5.388664359683228167e-07 2.738106288220400000e+13 3.272164201133073125e+14 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.967918371018436677e-06 4.185955468988400000e+13 5.002807520920388750e+14 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-4.480104193568252340e-06 6.337611448352000000e+13 7.574344475613656250e+14 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
-9.789485063445971911e-07 9.472148458140400000e+13 1.132053346812914250e+15 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
5.348901348677136732e-06 1.397805060238550000e+14 1.670403223400355500e+15 8.677572344203470234e-01 1.783833875000000000e+06 8.919170000000000000e+07
