# xi_im, xi_npair, xi_weight, Rg
-2.121306762289877469e-05 4.430442200000000000e+07 4.634290428681336641e+08 8.197483393350140091e-01
4.273137409069161207e-05 6.935537700000000000e+07 7.247271961846786737e+08 8.197483393350140091e-01
1.258167833319479580e-05 1.087387950000000000e+08 1.135466503927830935e+09 8.197483393350140091e-01
1.777126503173692999e-05 1.705604380000000000e+08 1.779652975374753475e+09 8.197483393350140091e-01
2.680644355909057392e-05 2.676546790000000000e+08 2.790857648285452366e+09 8.197483393350140091e-01
1.386156976830948975e-05 4.205874420000000000e+08 4.382928174078356743e+09 8.197483393350140091e-01
1.904157406387926719e-05 6.613978050000000000e+08 6.889040349202692986e+09 8.197483393350140091e-01
7.352556867554924364e-06 1.040423376000000000e+09 1.083235972219295502e+10 8.197483393350140091e-01
-3.048755491261049142e-06 1.637752737000000000e+09 1.704417027779871750e+10 8.197483393350140091e-01
-8.579759022395783139e-06 2.580089880000000000e+09 2.684225292313817596e+10 8.197483393350140091e-01
-3.856537685963871463e-06 4.065208934000000000e+09 4.228136937919571686e+10 8.197483393350140091e-01
3.703948180946943116e-06 6.406817649000000000e+09 6.662331796989674377e+10 8.197483393350140091e-01
1.713295663319114805e-06 1.009190999800000000e+10 1.049282088353391724e+11 8.197483393350140091e-01
-4.982362299476346417e-06 1.588212976300000000e+10 1.651092166547675171e+11 8.197483393350140091e-01
-2.974045811416366646e-07 2.497453949400000000e+10 2.596024980895418701e+11 8.197483393350140091e-01
-3.245024703276942706e-06 3.921002983500000000e+10 4.075151164206552734e+11 8.197483393350140091e-01
-2.563692300219597243e-06 6.144479595900000000e+10 6.385067248480079346e+11 8.197483393350140091e-01
-4.140794296267254012e-06 9.607195036100000000e+10 9.981705354085098877e+11 8.197483393350140091e-01
-1.454469509632105370e-06 1.497101859030000000e+11 1.555092883315456055e+12 8.197483393350140091e-01
-2.170078284424384030e-06 2.324209755360000000e+11 2.413555098223436523e+12 8.197483393350140091e-01
8.664727303832371511e-07 3.597239838940000000e+11 3.734685853722322266e+12 8.197483393350140091e-01
1.639635495220389132e-06 5.540025722330000000e+11 5.750345047704200195e+12 8.197483393350140091e-01
2.580939941717823656e-06 8.475770931300000000e+11 8.795340287822621094e+12 8.197483393350140091e-01
1.242263219861656586e-06 1.284511997682000000e+12 1.332511325131885938e+13 8.197483393350140091e-01
-2.001756542340937222e-07 1.921402497647000000e+12 1.992328813735191406e+13 8.197483393350140091e-01
3.542170195598305249e-06 2.838981034711000000e+12 2.942686417169838281e+13 8.197483393350140091e-01
