# xi_im, xi_npair, xi_weight, Rg
-1.312578035651001555e-05 3.418028100000000000e+07 3.565664351891904473e+08 8.197483393350140091e-01
-5.193549393126379942e-05 5.369943600000000000e+07 5.599566989309529066e+08 8.197483393350140091e-01
-7.688806788978095491e-05 8.444084600000000000e+07 8.801376421746259928e+08 8.197483393350140091e-01
2.673901809791490319e-05 1.328760740000000000e+08 1.384615943399836302e+09 8.197483393350140091e-01
4.372296417378547993e-06 2.090681300000000000e+08 2.177892954541369915e+09 8.197483393350140091e-01
2.069412677116302379e-05 3.292581220000000000e+08 3.428958088844658375e+09 8.197483393350140091e-01
-1.496000400830107707e-05 5.188696100000000000e+08 5.402265369402227402e+09 8.197483393350140091e-01
-2.286027303038287848e-06 8.178324640000000000e+08 8.513634336670079231e+09 8.197483393350140091e-01
1.214722405861148172e-05 1.289465718000000000e+09 1.342028932442603683e+10 8.197483393350140091e-01
-3.424969541265129120e-06 2.034644566000000000e+09 2.117332453055752945e+10 8.197483393350140091e-01
-7.357825664742459124e-06 3.210289235000000000e+09 3.340319588405700684e+10 8.197483393350140091e-01
-2.386069013264997272e-07 5.065392339000000000e+09 5.270074042551158142e+10 8.197483393350140091e-01
6.135670593932016527e-06 7.986089890000000000e+09 8.307815868319544983e+10 8.197483393350140091e-01
9.430517055687586930e-06 1.257648714900000000e+10 1.308192962953718872e+11 8.197483393350140091e-01
-1.310915545476222015e-06 1.978575381100000000e+10 2.057942554509508057e+11 8.197483393350140091e-01
-8.561513442780072826e-06 3.107367038100000000e+10 3.231631953064975586e+11 8.197483393350140091e-01
-3.257533958906476328e-06 4.871399777300000000e+10 5.065572724394772949e+11 8.197483393350140091e-01
-5.593144056347494854e-06 7.616986936000000000e+10 7.919402693445833740e+11 8.197483393350140091e-01
-4.106841694614176871e-06 1.187122048830000000e+11 1.234061305767424072e+12 8.197483393350140091e-01
-2.046781916813047951e-06 1.843579155130000000e+11 1.916160750954597168e+12 8.197483393350140091e-01
-2.318077472369438823e-06 2.852707427890000000e+11 2.964602175565046387e+12 8.197483393350140091e-01
-1.690499232908550962e-06 4.393516695930000000e+11 4.565062699527142578e+12 8.197483393350140091e-01
3.383607906032272143e-06 6.719839283350000000e+11 6.980883333513613281e+12 8.197483393350140091e-01
1.265778058861801224e-06 1.017530067415000000e+12 1.056787981632051367e+13 8.197483393350140091e-01
-1.329835840284260604e-06 1.521826391597000000e+12 1.580127403067270703e+13 8.197483393350140091e-01
2.622571731089564566e-06 2.247801634191000000e+12 2.333564244086072656e+13 8.197483393350140091e-01
