# xi_im, xi_npair, xi_weight, Rg
-5.034329890099392567e-06 3.424478900000000000e+07 3.556524835618403554e+08 8.197483393350140091e-01
-7.087654716511939659e-05 5.375268300000000000e+07 5.581706149184377193e+08 8.197483393350140091e-01
-4.682073272202417048e-05 8.448824400000000000e+07 8.773661397882525921e+08 8.197483393350140091e-01
-3.412103802627565799e-05 1.328429020000000000e+08 1.379484948228529930e+09 8.197483393350140091e-01
-1.726235158354093844e-05 2.089982080000000000e+08 2.170449189538753986e+09 8.197483393350140091e-01
1.250484982054951685e-05 3.289820030000000000e+08 3.416361915024048805e+09 8.197483393350140091e-01
1.468055593318538144e-05 5.181868820000000000e+08 5.381025655508757591e+09 8.197483393350140091e-01
1.693861027718887715e-05 8.165572560000000000e+08 8.479433675803209305e+09 8.197483393350140091e-01
1.753945784213688954e-05 1.287201966000000000e+09 1.336713436388269997e+10 8.197483393350140091e-01
1.739276339274014578e-06 2.030265090000000000e+09 2.108366819711982727e+10 8.197483393350140091e-01
-3.770427363725425470e-06 3.202781480000000000e+09 3.326084419531182480e+10 8.197483393350140091e-01
-2.953103010001989105e-06 5.052483743000000000e+09 5.247106143655816650e+10 8.197483393350140091e-01
9.556143070408122958e-07 7.964696633000000000e+09 8.271593420367782593e+10 8.197483393350140091e-01
2.000446814389070323e-06 1.254091864200000000e+10 1.302371713127377930e+11 8.197483393350140091e-01
-2.383349747272092657e-06 1.972746213600000000e+10 2.048676861463128357e+11 8.197483393350140091e-01
-5.210132101329620092e-06 3.098482626500000000e+10 3.217684772379698486e+11 8.197483393350140091e-01
-6.228313479195377915e-06 4.856906116900000000e+10 5.043637986579324951e+11 8.197483393350140091e-01
-1.965978739455411722e-07 7.593393280400000000e+10 7.884876222077736816e+11 8.197483393350140091e-01
-3.137585154493538964e-06 1.183047253710000000e+11 1.228314496844646973e+12 8.197483393350140091e-01
-2.191837619145876977e-06 1.836849811390000000e+11 1.907045874179415771e+12 8.197483393350140091e-01
-3.765813110869205016e-07 2.841696103840000000e+11 2.950278795807416992e+12 8.197483393350140091e-01
-1.393063997345341422e-07 4.375320239030000000e+11 4.542581824639615234e+12 8.197483393350140091e-01
2.295963624657289828e-06 6.691698599090000000e+11 6.947578645824241211e+12 8.197483393350140091e-01
4.240191250831458759e-07 1.013768525135000000e+12 1.052435664833219922e+13 8.197483393350140091e-01
-5.400628523210399420e-07 1.515876342046000000e+12 1.573370555951212891e+13 8.197483393350140091e-01
2.783673909297590874e-06 2.239348655273000000e+12 2.322901851446040234e+13 8.197483393350140091e-01
