# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-1.451505834298336420e-06 2.185118456000000000e+09 2.276146798796753693e+10 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
9.984961633912247878e-06 3.442831031000000000e+09 3.586480819482381439e+10 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
6.205327982441829939e-06 5.428122351000000000e+09 5.654716609324583435e+10 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-4.028428489445266850e-07 8.558737618000000000e+09 8.916125790057461548e+10 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-9.692136588689615345e-07 1.349699465600000000e+10 1.406089158081877747e+11 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.409277637063233850e-06 2.129745259200000000e+10 2.218752378172299194e+11 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
6.618797666728560996e-08 3.361975811400000000e+10 3.502601811203734131e+11 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.669994258395341221e-06 5.307487440600000000e+10 5.529615677079654541e+11 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.223515659399102996e-06 8.381265652200000000e+10 8.732377262863459473e+11 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
1.622533291181397490e-06 1.323920851450000000e+11 1.379443414422655029e+12 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.698360528506147496e-06 2.091115751930000000e+11 2.178911398496591064e+12 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.712684404178315360e-06 3.301675746520000000e+11 3.440481641331534668e+12 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.605674223435251942e-07 5.208698843020000000e+11 5.427967901111477539e+12 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.450454109684116957e-06 8.207384156110000000e+11 8.553245386831082031e+12 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
3.436015789400097816e-07 1.291531305568000000e+12 1.346027278653018750e+13 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.607892546486293849e-06 2.028655094566000000e+12 2.114323202620161719e+13 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.445502007168267817e-06 3.180042520674000000e+12 3.314477625705209766e+13 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-4.305289947960693069e-06 4.971253040572000000e+12 5.181607698644539062e+13 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.100838627080178935e-06 7.744482829244000000e+12 8.072315483123310938e+13 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.113317213255036098e-06 1.202184976564400000e+13 1.253154904330418750e+14 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.041970877877389189e-06 1.859891717693800000e+13 1.938905538026575938e+14 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
6.947680383898258409e-07 2.863844376333200000e+13 2.985767461922947500e+14 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.073199943285922126e-06 4.380424040812500000e+13 4.567279318283172500e+14 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
1.492002153049772233e-06 6.636961637994900000e+13 6.920157634189496250e+14 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
-2.693311976740625111e-07 9.924719098663200000e+13 1.034840614847112875e+15 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
4.075349617135000602e-06 1.465433255846560000e+14 1.527947241074949000e+15 8.197483393350140091e-01 1.852537625000000000e+06 9.262690000000000000e+07
