# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
1.451563780300829119e-05 1.655981582000000000e+09 1.977687444788254166e+10 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
1.035928109811157447e-05 2.609232704000000000e+09 3.116298208429377747e+10 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
1.348195477292982416e-06 4.114375029000000000e+09 4.914074800168385315e+10 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-6.554527096188089301e-06 6.487059133000000000e+09 7.747985958550161743e+10 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
2.043583590433708171e-06 1.022954161300000000e+10 1.221815348283184204e+11 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
3.869274324358270253e-07 1.614013274400000000e+10 1.927832180115123901e+11 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
2.029063707024095850e-07 2.547713900000000000e+10 3.043122772044289551e+11 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
1.169690245419660015e-06 4.021897104700000000e+10 4.804050039211612549e+11 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-2.424937133220867001e-06 6.350850469100000000e+10 7.586197535485385742e+11 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-7.512017472461398425e-06 1.003145418220000000e+11 1.198315186766140137e+12 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-3.894949707710873853e-06 1.584297461370000000e+11 1.892605671878065918e+12 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-2.375971352792035568e-06 2.501059164440000000e+11 2.987894826289195312e+12 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-5.617275875725045628e-07 3.944941561930000000e+11 4.713011799977757812e+12 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-2.280099954143322667e-06 6.214786490210000000e+11 7.424996168343356445e+12 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-5.603658809393377982e-07 9.777536121580000000e+11 1.168175955424181250e+13 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-2.930658412482528487e-06 1.535402923218000000e+12 1.834446744817102344e+13 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-4.342494588728592955e-06 2.406126370077000000e+12 2.874793703106294922e+13 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-7.705764136314153837e-06 3.760081107620000000e+12 4.492556139439572656e+13 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-5.701591528490259646e-06 5.856172624761000000e+12 6.997037616806638281e+13 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-1.287240671950953067e-06 9.087321367420000000e+12 1.085827555363180781e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
9.027165973196352048e-07 1.405281574841400000e+13 1.679253943521328438e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-5.632192825183078510e-07 2.163092906959900000e+13 2.585002102492203438e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-4.911393333401781987e-06 3.306853456092200000e+13 3.952160481604796875e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-4.515329299796223966e-06 5.006605844154200000e+13 5.983611440232592500e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
-9.935498688806408295e-07 7.482878530764300000e+13 8.943090303206026250e+14 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
5.320632155495548368e-06 1.104259871068110000e+14 1.319612617905423250e+15 8.677572344203470234e-01 1.409279875000000000e+06 7.046400000000000000e+07
