# theta, gamma_x
2.805046135754908576e+00 3.349090860108520727e-07
3.531343861556885511e+00 2.561620021780972816e-08
4.445698525097306231e+00 1.719933680092902128e-07
5.596802846420849242e+00 -1.269798433555598168e-07
7.045957328161134292e+00 9.112635268030930611e-08
8.870334730839386950e+00 4.032498744618282178e-08
1.116708980377407912e+01 -6.028501263548027874e-08
1.405853312975872704e+01 -4.004171944198597600e-08
1.769864460960344488e+01 1.028503404954181362e-07
2.228127345334363341e+01 4.781394653299023098e-08
2.805046135754907866e+01 6.636339648104714057e-08
3.531343861556884889e+01 4.033675603998791006e-08
4.445698525097307652e+01 5.991281923619053863e-08
5.596802846420851552e+01 6.399101840669232755e-08
7.045957328161131272e+01 5.417095948353001457e-08
8.870334730839388726e+01 -1.312864203960951187e-08
1.116708980377407130e+02 1.529548164719288433e-08
1.405853312975872882e+02 -4.289095776777122338e-08
1.769864460960343422e+02 -5.365099969664394630e-08
2.228127345334363838e+02 -1.140018904558795796e-07
2.805046135754906231e+02 -1.641138972596313544e-07
3.531343861556885599e+02 -2.583754738821425732e-07
4.445698525097302536e+02 -4.308688103035030396e-07
5.596802846420847573e+02 -5.192374978580505254e-07
7.045957328161139230e+02 -3.696935353748281022e-07
8.870334730839383610e+02 -3.619498318915635911e-08
