# theta, gammat_shot_noise
2.805046135754908576e+00 1.857950691048230313e-09
3.531343861556885511e+00 1.393144564965028847e-09
4.445698525097306231e+00 8.649794647654481192e-10
5.596802846420849242e+00 5.994804835377110141e-10
7.045957328161134292e+00 4.170687941039282153e-10
8.870334730839386950e+00 2.904335232627877296e-10
1.116708980377407912e+01 2.119557273153531019e-10
1.405853312975872704e+01 1.310896254151374893e-10
1.769864460960344488e+01 1.170269689323265288e-10
2.228127345334363341e+01 9.454443613719854716e-11
2.805046135754907866e+01 8.912548630216731864e-11
3.531343861556884889e+01 7.099021325714110571e-11
4.445698525097307652e+01 7.317791645416518117e-11
5.596802846420851552e+01 7.233577717170959362e-11
7.045957328161131272e+01 8.788386413766003629e-11
8.870334730839388726e+01 1.206499982033591777e-10
1.116708980377407130e+02 1.967172562171176041e-10
1.405853312975872882e+02 2.913190242607479964e-10
1.769864460960343422e+02 4.263600659495253753e-10
2.228127345334363838e+02 5.686314290961519360e-10
2.805046135754906231e+02 6.407493568597624819e-10
3.531343861556885599e+02 6.380501281568880955e-10
4.445698525097302536e+02 5.136767032968932619e-10
5.596802846420847573e+02 4.406794944855264841e-10
7.045957328161139230e+02 4.525588647007942416e-10
8.870334730839383610e+02 4.171515826990653775e-10
