# theta, gamma_t
2.805046135754908576e+00 6.555473370140062238e-05
3.531343861556885511e+00 1.196113558554165083e-04
4.445698525097306231e+00 2.441536471227309862e-06
5.596802846420849242e+00 3.966618244728498441e-05
7.045957328161134292e+00 6.738232775003883766e-06
8.870334730839386950e+00 8.058561954331997177e-06
1.116708980377407912e+01 8.974859385266749929e-06
1.405853312975872704e+01 -2.216271390927929721e-06
1.769864460960344488e+01 1.197661936581771594e-05
2.228127345334363341e+01 7.507505020308404390e-06
2.805046135754907866e+01 2.438314273320948000e-06
3.531343861556884889e+01 3.604416489225728511e-06
4.445698525097307652e+01 8.307235032433465594e-06
5.596802846420851552e+01 -1.774382111798479661e-06
7.045957328161131272e+01 1.069728632348568588e-07
8.870334730839388726e+01 4.360553147637391228e-06
1.116708980377407130e+02 -1.616281632551676749e-06
1.405853312975872882e+02 -2.657099332504606804e-06
1.769864460960343422e+02 -3.796322004528198483e-06
2.228127345334363838e+02 -3.964964840031953984e-06
2.805046135754906231e+02 -1.419660913431951358e-06
3.531343861556885599e+02 5.033796511696482721e-06
4.445698525097302536e+02 2.302984419055490963e-06
5.596802846420847573e+02 -1.614812071169182378e-06
7.045957328161139230e+02 -2.459819919970145464e-06
8.870334730839383610e+02 -2.321464886079795611e-06
