# theta, gamma_t
2.805046135754908576e+00 1.385706377124561889e-04
3.531343861556885511e+00 9.438751624412919426e-05
4.445698525097306231e+00 8.986202017128663930e-05
5.596802846420849242e+00 4.927228196282686470e-05
7.045957328161134292e+00 4.991263450439512337e-05
8.870334730839386950e+00 5.640072808876902595e-05
1.116708980377407912e+01 6.102272167381443018e-05
1.405853312975872704e+01 5.758818908372741982e-05
1.769864460960344488e+01 4.744365906114466806e-05
2.228127345334363341e+01 4.226186541430735553e-05
2.805046135754907866e+01 4.420440778474160794e-05
3.531343861556884889e+01 3.722015601321473666e-05
4.445698525097307652e+01 3.230220266105854511e-05
5.596802846420851552e+01 2.916934122185392515e-05
7.045957328161131272e+01 2.439151866514096450e-05
8.870334730839388726e+01 1.338120149586656459e-05
1.116708980377407130e+02 -7.672236441222229626e-06
1.405853312975872882e+02 -1.093112797090651146e-05
1.769864460960343422e+02 -1.866228282479413106e-05
2.228127345334363838e+02 -1.905260152657072757e-05
2.805046135754906231e+02 -2.104106113346357728e-05
3.531343861556885599e+02 -1.104664262632505872e-05
4.445698525097302536e+02 -3.832428094534130918e-06
5.596802846420847573e+02 2.439585157816323084e-06
7.045957328161139230e+02 -8.234898270419440126e-06
8.870334730839383610e+02 -1.683345122070848158e-05
