# theta, gamma_t
2.805046135754908576e+00 6.562156007931136412e-04
3.531343861556885511e+00 4.693911160116622915e-04
4.445698525097306231e+00 4.242949179341469609e-04
5.596802846420849242e+00 3.386865428300996528e-04
7.045957328161134292e+00 2.738188689411430519e-04
8.870334730839386950e+00 1.830654267730863764e-04
1.116708980377407912e+01 1.375497959575123510e-04
1.405853312975872704e+01 1.245255882693056956e-04
1.769864460960344488e+01 1.160343315509569710e-04
2.228127345334363341e+01 8.855887465223617825e-05
2.805046135754907866e+01 8.566572856262769510e-05
3.531343861556884889e+01 6.859092132763810210e-05
4.445698525097307652e+01 5.917792651955996655e-05
5.596802846420851552e+01 4.601671850810210392e-05
7.045957328161131272e+01 3.045503834760808758e-05
8.870334730839388726e+01 2.421354568765359916e-05
1.116708980377407130e+02 1.889920242566248484e-05
1.405853312975872882e+02 1.340282017363486564e-05
1.769864460960343422e+02 8.927191672793010157e-06
2.228127345334363838e+02 6.049667395935090771e-06
2.805046135754906231e+02 5.552511860143102853e-06
3.531343861556885599e+02 6.986177699523723665e-06
4.445698525097302536e+02 8.529208464631991406e-06
5.596802846420847573e+02 1.261195069411083234e-05
7.045957328161139230e+02 -1.372183616956549897e-06
8.870334730839383610e+02 -1.281474401991771193e-05
