# theta, gamma_t
2.805046135754705627e+00 1.447012214911578892e-04
3.531343861556119457e+00 6.271866656118645978e-05
4.445698525095699516e+00 4.073952652340642158e-05
5.596802846418014177e+00 3.773385642077591647e-05
7.045957328156546851e+00 5.879410934282139101e-05
8.870334730832327708e+00 7.860452488612742258e-05
1.116708980376357552e+01 5.124470300218061079e-05
1.405853312974346814e+01 3.669211290257502544e-05
1.769864460958168095e+01 3.300892055096914485e-05
2.228127345331300901e+01 2.522741449347644166e-05
2.805046135750647807e+01 1.951987538463956974e-05
3.531343861551010122e+01 2.944024777603760517e-05
4.445698525089266440e+01 2.724596174088916799e-05
5.596802846409915588e+01 2.345780309187995330e-05
7.045957328146349141e+01 1.856573063146396972e-05
8.870334730819496372e+01 1.230092992078303066e-05
1.116708980374742026e+02 1.002979052445158886e-05
1.405853312972313063e+02 1.636161456020863741e-06
1.769864460955607228e+02 2.011735032771884784e-06
2.228127345328078661e+02 4.494856691757458860e-07
2.805046135746590039e+02 -2.478823329875155411e-06
3.531343861545901746e+02 2.158752889918068600e-06
4.445698525082834749e+02 6.841178280072734527e-06
5.596802846401818670e+02 4.067383309177485301e-06
7.045957328136156548e+02 1.452623934920264739e-06
8.870334730806664538e+02 2.416853155157667668e-07
