# theta, gamma_t
2.805046135754705627e+00 1.983624327294792634e-03
3.531343861556119457e+00 1.656186396369708786e-03
4.445698525095699516e+00 1.388478736971434898e-03
5.596802846418014177e+00 1.179183297150897085e-03
7.045957328156546851e+00 9.257865394990744861e-04
8.870334730832327708e+00 7.694013046917209248e-04
1.116708980376357552e+01 6.224821780820247608e-04
1.405853312974346814e+01 4.662096968361886676e-04
1.769864460958168095e+01 4.042623357993070481e-04
2.228127345331300901e+01 3.488528166107961008e-04
2.805046135750647807e+01 2.698122628776052881e-04
3.531343861551010122e+01 2.466525358083951932e-04
4.445698525089266440e+01 2.159178554971389902e-04
5.596802846409915588e+01 1.765787384934357175e-04
7.045957328146349141e+01 1.501968545606507683e-04
8.870334730819496372e+01 1.231971094287225325e-04
1.116708980374742026e+02 1.025607909537076888e-04
1.405853312972313063e+02 8.755344648643100468e-05
1.769864460955607228e+02 7.127446863722304462e-05
2.228127345328078661e+02 6.244678999765036363e-05
2.805046135746590039e+02 4.747898564435338870e-05
3.531343861545901746e+02 3.334750174093732879e-05
4.445698525082834749e+02 2.669022001227852055e-05
5.596802846401818670e+02 1.978978769675329274e-05
7.045957328136156548e+02 8.639537895627503994e-06
8.870334730806664538e+02 4.092109106144208166e-06
