# theta, gamma_t
2.805046135754705627e+00 1.078044579903938678e-03
3.531343861556119457e+00 9.488725112747169177e-04
4.445698525095699516e+00 8.013176878576901445e-04
5.596802846418014177e+00 6.359199697485091226e-04
7.045957328156546851e+00 5.126953173138600528e-04
8.870334730832327708e+00 4.133590837661621628e-04
1.116708980376357552e+01 3.105168859986015724e-04
1.405853312974346814e+01 2.767845505462494565e-04
1.769864460958168095e+01 2.265956020712095193e-04
2.228127345331300901e+01 1.731559439701470899e-04
2.805046135750647807e+01 1.581050294651002730e-04
3.531343861551010122e+01 1.322598371929738497e-04
4.445698525089266440e+01 1.232569389555835055e-04
5.596802846409915588e+01 9.691302732472139583e-05
7.045957328146349141e+01 7.521204593219924439e-05
8.870334730819496372e+01 5.951984036491545632e-05
1.116708980374742026e+02 5.107361421821312594e-05
1.405853312972313063e+02 4.110717130610903257e-05
1.769864460955607228e+02 3.698458176927214424e-05
2.228127345328078661e+02 2.989475462931945690e-05
2.805046135746590039e+02 2.422252418206155940e-05
3.531343861545901746e+02 1.859879957545596923e-05
4.445698525082834749e+02 1.164648607322607562e-05
5.596802846401818670e+02 7.719932690175697695e-06
7.045957328136156548e+02 1.593143336196139494e-06
8.870334730806664538e+02 -1.809023668455500279e-06
