# theta, gamma_t
2.805046135754705627e+00 6.406905280796622131e-04
3.531343861556119457e+00 4.877373675324686206e-04
4.445698525095699516e+00 4.225294521320576975e-04
5.596802846418014177e+00 3.217559501602338160e-04
7.045957328156546851e+00 2.984357003573567964e-04
8.870334730832327708e+00 2.553459396761577154e-04
1.116708980376357552e+01 2.239410178351112796e-04
1.405853312974346814e+01 2.164719501685523535e-04
1.769864460958168095e+01 1.595881321430558334e-04
2.228127345331300901e+01 1.385597625603509774e-04
2.805046135750647807e+01 1.259935752040580747e-04
3.531343861551010122e+01 1.150307357804775490e-04
4.445698525089266440e+01 1.039510447208496716e-04
5.596802846409915588e+01 8.786325400573202478e-05
7.045957328146349141e+01 7.005104908335205833e-05
8.870334730819496372e+01 4.290626248525853699e-05
1.116708980374742026e+02 3.077096969100878975e-05
1.405853312972313063e+02 2.100973572696486030e-05
1.769864460955607228e+02 2.058035251216993263e-05
2.228127345328078661e+02 1.973240265306664407e-05
2.805046135746590039e+02 4.907190250181848865e-06
3.531343861545901746e+02 1.089683124138173376e-05
4.445698525082834749e+02 8.452856147717493923e-06
5.596802846401818670e+02 3.721508302578200477e-07
7.045957328136156548e+02 7.254554962436935025e-07
8.870334730806664538e+02 -7.458253310105847415e-07
