# theta, gamma_t
2.805046135754705627e+00 7.199539012388602973e-04
3.531343861556119457e+00 5.572935436800811448e-04
4.445698525095699516e+00 4.486115737999634540e-04
5.596802846418014177e+00 4.060949721370043239e-04
7.045957328156546851e+00 3.018725539537766883e-04
8.870334730832327708e+00 1.702428740708723223e-04
1.116708980376357552e+01 1.538759143140994341e-04
1.405853312974346814e+01 1.230398108764747432e-04
1.769864460958168095e+01 1.342578772363006213e-04
2.228127345331300901e+01 1.017179597820036448e-04
2.805046135750647807e+01 9.408683227503405371e-05
3.531343861551010122e+01 7.415177355647649903e-05
4.445698525089266440e+01 6.080844467213468994e-05
5.596802846409915588e+01 4.714157671657487456e-05
7.045957328146349141e+01 3.567709370185410066e-05
8.870334730819496372e+01 2.822118752624409199e-05
1.116708980374742026e+02 2.316999385390722705e-05
1.405853312972313063e+02 2.207478125201989695e-05
1.769864460955607228e+02 2.290079857348305780e-05
2.228127345328078661e+02 1.583588353655309713e-05
2.805046135746590039e+02 1.359199023253303507e-05
3.531343861545901746e+02 9.443555071450411318e-06
4.445698525082834749e+02 5.221220839993127473e-06
5.596802846401818670e+02 2.987991700264625358e-06
7.045957328136156548e+02 -6.712924367577056137e-08
8.870334730806664538e+02 -2.997449088796908572e-06
