# theta, gamma_t
2.805046135754705627e+00 9.370498129318447986e-04
3.531343861556119457e+00 7.275246032556865160e-04
4.445698525095699516e+00 5.859818511076959977e-04
5.596802846418014177e+00 3.989079666281792409e-04
7.045957328156546851e+00 3.126277870515261660e-04
8.870334730832327708e+00 2.916443630137475086e-04
1.116708980376357552e+01 2.483645178860123905e-04
1.405853312974346814e+01 2.095546718308255972e-04
1.769864460958168095e+01 1.727301388543714498e-04
2.228127345331300901e+01 1.587369970140878317e-04
2.805046135750647807e+01 1.326983436568492298e-04
3.531343861551010122e+01 1.232121752260461418e-04
4.445698525089266440e+01 9.700900680095086732e-05
5.596802846409915588e+01 8.179365314997748390e-05
7.045957328146349141e+01 7.025575937957474922e-05
8.870334730819496372e+01 6.491368675410758157e-05
1.116708980374742026e+02 5.036043673405455939e-05
1.405853312972313063e+02 3.524943274730845414e-05
1.769864460955607228e+02 2.596256373658994743e-05
2.228127345328078661e+02 2.024115582334878679e-05
2.805046135746590039e+02 1.476542027130367451e-05
3.531343861545901746e+02 1.114713504890633335e-05
4.445698525082834749e+02 8.084011776035647767e-06
5.596802846401818670e+02 6.139295648084340042e-06
7.045957328136156548e+02 5.231210772964084957e-06
8.870334730806664538e+02 2.380156871500930658e-06
